id,timestamp,symbol,direction,raw_probability,calibrated_probability,expected_value,data_quality_score,entry_price,target_price,stop_price,strategy_version,model_version,feature_version,regime,outcome,outcome_timestamp,realized_return,realized_mfe,realized_mae,transaction_cost,slippage,net_return,status,rejection_reason,provenance_json,created_at,updated_at,exit_price,universe_version,data_timestamp,market_timestamp,evaluation_mode,exit_reason,signal_eligibility,outcome_verified,quantity,capital_allocation,risk_amount,gross_pnl,pnl_percentage,fees,net_pnl,asset_class,instrument_id,instrument_type,prediction_id,provenance_id,asset_type,exchange,underlying_symbol,signal_type,signal_rating,conviction,entry_zone_low,entry_zone_high,current_price,price_timestamp,derivative_symbol,contract_multiplier,derivative_entry,derivative_current,derivative_target,derivative_stop,premium_timestamp,signal_timestamp,last_updated_at,entry_timestamp,exit_timestamp,lifecycle_state,outcome_status,verification_level,risk_amount_abs,reward_amount_abs,expected_return,feature_snapshot_id,market_snapshot_id,model_run_id,decision_id,created_by,calculation_version,pnl_engine_version,outcome_engine_version,reconstruction_version,last_reconciled_at,record_hash,audit_status
sig_COFORGE_202608240939,2026-08-24 09:39:55.334857,COFORGE,LONG,0.5,0.5803340641688844,5.29,0.7181029124837963,1875.6,1931.868,1819.3319999999999,v2.2,202608180605,v1.0.0,BULLISH,,2026-08-26 03:54:00,3.0000000000000018,2.948391150248592,-0.250585177326584,0.1,0.1,2.8000000000000016,TARGET_HIT,,"{'feature_version': 'v1.0.0', 'engine_version': 'P0.QUANT.1', 'calibration': 'Platt-Scaled'}",2026-08-24 09:39:55.334857,2026-08-28 06:12:29.523155,1931.868,NIFTY_200_AUG2026,,,LIVE_SHADOW,TARGET_HIT,,True,,,,,3.0000000000000018,0.1,2.8000000000000016,EQUITY,COFORGE.NS,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sig_SBIN_202608180715,2026-08-18 07:15:56.000000,SBIN,LONG,0.38280874778647034,0.6293,6.32,0.7880845224710648,1097.2,1130.116,1064.284,v2.2,v2.2,v1.0.0,SIDEWAYS,,2026-08-22 08:39:09,3.0,3.5,-0.5,0.1,0.1,2.8,TARGET_HIT,,"{'feature_version': 'v1.0.0', 'engine_version': 'P0.QUANT.1', 'calibration': 'Platt-Scaled'}",2026-08-18 07:15:56.000000,2026-08-25 12:04:11.943910,1130.116,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,,,2.8,EQUITY,SBIN.NS,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sig_SBIN_202608241004,2026-08-24 10:04:21.767664,SBIN,LONG,0.5,0.5783421925727608,2.88,0.7062223060810184,1067.699951171875,1099.7309497070312,1035.6689526367188,v2.2,202608180606,v1.0.0,BULLISH,,2026-08-25 03:45:00,-3.053289976285637,0.0,0.0,0.1,0.1,-3.2532899762856373,STOP_LOSS,,"{'feature_version': 'v1.0.0', 'engine_version': 'P0.QUANT.1', 'calibration': 'Platt-Scaled'}",2026-08-24 10:04:21.767664,2026-08-25 12:04:11.943910,1035.0999755859375,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,,,-3.2532899762856373,EQUITY,SBIN.NS,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sig_WIPRO_202608241004,2026-08-24 10:04:56.126079,WIPRO,LONG,0.5,0.5892289773240841,0.62,0.7059439370729167,184.0,189.52,178.48,v2.2,202608180607,v1.0.0,BULLISH,,2026-08-25 08:45:00,-3.0271778935971465,0.0,-2.902171922766644,0.1,0.1,-3.2271778935971467,STOP_LOSS,,"{'feature_version': 'v1.0.0', 'engine_version': 'P0.QUANT.1', 'calibration': 'Platt-Scaled'}",2026-08-24 10:04:56.126079,2026-08-25 12:04:11.943910,178.42999267578125,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,,,-3.2271778935971467,EQUITY,WIPRO.NS,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BALKRISIND_20260721_1,2026-07-20 18:30:00.000000,BALKRISIND,SHORT,0.75,0.75,0.5,1.0,2034.32958984375,1830.8966308593751,2115.7027734375,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-08-04 18:30:00,-4.0,,,,,-4.2,STOP_LOSS,,,2026-09-04 05:00:24.578272,2026-09-04 05:00:24.578272,2115.7027734375,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,-4.0,,-4.2,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BALKRISIND_20260730_2,2026-07-29 18:30:00.000000,BALKRISIND,LONG,0.75,0.75,0.5,1.0,2303.197265625,2533.5169921875004,2211.069375,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-08-13 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-04 05:00:24.578272,2026-09-04 05:00:24.578272,2533.5169921875004,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BANDHANBNK_20260504_0,2026-05-03 18:30:00.000000,BANDHANBNK,LONG,0.75,0.75,0.5,1.0,206.75999450683594,227.43599395751954,198.4895947265625,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-05-18 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-04 05:00:24.578272,2026-09-04 05:00:24.578272,227.43599395751954,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BANDHANBNK_20260616_1,2026-06-15 18:30:00.000000,BANDHANBNK,LONG,0.75,0.75,0.5,1.0,216.74000549316406,238.41400604248048,208.0704052734375,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-06-30 18:30:00,-4.0,,,,,-4.2,STOP_LOSS,,,2026-09-04 05:00:24.578272,2026-09-04 05:00:24.578272,208.0704052734375,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,-4.0,,-4.2,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BAJAJFINSV_20260728_1,2026-07-27 18:30:00.000000,BAJAJFINSV,LONG,0.75,0.75,0.5,1.0,1927.9000244140625,2120.690026855469,1850.7840234374999,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-08-11 18:30:00,-4.0,,,,,-4.2,STOP_LOSS,,,2026-09-04 05:00:24.578272,2026-09-04 05:00:24.578272,1850.7840234374999,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,-4.0,,-4.2,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BAJAJFINSV_20260803_2,2026-08-02 18:30:00.000000,BAJAJFINSV,LONG,0.75,0.75,0.5,1.0,2096.0,2305.6000000000004,2012.1599999999999,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-08-17 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-04 05:00:24.578272,2026-09-04 05:00:24.578272,2305.6000000000004,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
