trade_id,symbol,signal_date,direction,probability,intended_entry,actual_entry,entry_execution_type,target,stop,entry_date,exit_date,exit_price,quantity,position_value,risk_amount,gross_pnl,slippage_cost,transaction_cost,net_pnl,pnl,costs,return_pct,bars_in_position,status,portfolio_equity_before
104,ABB,2022-02-25T00:00:00,LONG,0.562953641902232,2096.0,2096.0,NORMAL,2158.88,2067.9429052734376,2022-02-28T00:00:00,2022-03-03T00:00:00,2195.8568994140624,54,113184.0,1515.0831152343671,5392.272568359367,0.0,395.27989291333296,4996.992675446034,4996.992675446034,395.27989291333296,4.414928501772366,0,EXECUTED,1196200.820185493
2080,ADANIENSOL,2022-02-28T00:00:00,LONG,0.7922737690791767,2111.0,2111.0,NORMAL,2174.33,2070.3679052734374,2022-03-02T00:00:00,2022-03-03T00:00:00,2198.4318994140626,56,118216.0,2275.397304687507,4896.186367187507,0.0,411.6523986071602,4484.5339685803465,4484.5339685803465,411.6523986071602,3.7935084663500254,0,EXECUTED,1196200.820185493
10244,ATGL,2022-02-25T00:00:00,LONG,0.8142382013387527,1573.199951171875,1573.199951171875,NORMAL,1620.3959497070314,1526.0039526367186,2022-03-02T00:00:00,2022-03-03T00:00:00,1620.3959497070314,75,117989.99633789062,3539.6998901367283,3539.6998901367283,0.0,408.6664936260315,3131.0333965106965,3131.0333965106965,408.6664936260315,2.653643100000008,0,EXECUTED,1196200.820185493
11381,AXISBANK,2022-02-24T00:00:00,LONG,0.5348200427194216,725.1108429116514,725.1108429116514,NORMAL,746.8641681990009,704.9018536376952,2022-03-02T00:00:00,2022-03-03T00:00:00,748.5040301513673,162,117467.95655168753,3273.856262380896,3789.696332833971,0.0,407.29200576547714,3382.4043270684942,3382.4043270684942,407.29200576547714,2.879427229654914,0,EXECUTED,1196200.820185493
1132,ACC,2022-02-25T00:00:00,LONG,0.6226040750977531,2044.0,2044.0,NORMAL,2105.32,1997.7635473632813,2022-02-28T00:00:00,2022-03-04T00:00:00,1997.7635473632813,58,118552.0,2681.7142529296843,-2681.7142529296843,0.0,400.4302970249429,-3082.144549954627,-3082.144549954627,400.4302970249429,-2.599825013457915,0,EXECUTED,1171904.8331858953
2446,ADANIENT,2022-02-25T00:00:00,LONG,0.7864264746421552,1600.177813125263,1600.177813125263,NORMAL,1648.1831475190208,1566.6416479492186,2022-02-28T00:00:00,2022-03-04T00:00:00,1666.280265646617,73,116812.9803581442,2448.140057851232,4825.479034058846,0.0,406.7462321582134,4418.732801900633,4418.732801900633,406.7462321582134,3.782741257309731,0,EXECUTED,1171904.8331858953
5437,AMBUJACEM,2022-02-24T00:00:00,LONG,0.6985101566775971,306.95001220703125,306.95001220703125,NORMAL,316.1585125732422,297.7415118408203,2022-02-25T00:00:00,2022-03-04T00:00:00,297.7415118408203,377,115720.15460205078,3471.6046380615303,-3471.6046380615303,0.0,389.4713396534548,-3861.075977714985,-3861.075977714985,389.4713396534548,-3.3365631000000064,0,EXECUTED,1171904.8331858953
9409,ASTRAL,2022-02-28T00:00:00,LONG,0.6438540895254201,1444.5,1444.5,NORMAL,1487.835,1412.623125,2022-03-02T00:00:00,2022-03-04T00:00:00,1412.623125,78,112671.0,2486.3962499999943,-2486.3962499999943,0.0,380.66785200112497,-2867.0641020011194,-2867.0641020011194,380.66785200112497,-2.544633580957939,0,EXECUTED,1171904.8331858953
13111,BAJAJFINSV,2022-02-25T00:00:00,LONG,0.6259555637608027,1570.0,1570.0,NORMAL,1617.1000000000001,1529.8985168457032,2022-02-28T00:00:00,2022-03-04T00:00:00,1630.0,75,117750.0,3007.611236572262,4500.0,0.0,409.4145,4090.5855,4090.5855,409.4145,3.4739579617834395,0,EXECUTED,1171904.8331858953
1135,ACC,2022-03-03T00:00:00,LONG,0.6375035602197506,1940.0,1940.0,NORMAL,1998.2,1897.32,2022-03-04T00:00:00,2022-03-07T00:00:00,2014.68,60,116400.0,2560.800000000004,4480.800000000004,0.0,404.77344984,4076.026550160004,4076.026550160004,404.77344984,3.50174102247423,0,EXECUTED,1185297.1018230363
10234,ATGL,2022-02-11T00:00:00,LONG,0.8397952634255761,1769.949951171875,1769.949951171875,NORMAL,1823.0484497070313,1736.5910473632812,2022-03-04T00:00:00,2022-03-07T00:00:00,1736.5910473632812,66,116816.69677734375,2201.6876513671923,-2201.6876513671923,0.0,395.2884780625913,-2596.9761294297837,-2596.9761294297837,395.2884780625913,-2.223120667741274,0,EXECUTED,1185297.1018230363
