date,equity,cash,pos_count,equity_delta,exit_date,pnl,cum_realized,expected_equity,diff
2019-02-22,810741.9592779722,252212.6503180113,7,-13816.063812956563,2019-02-22 00:00:00,3121.2474540387966,-42646.748863350855,957353.2511366492,-146611.29185867694
2019-02-25,814420.480577741,324752.300951316,6,3678.5212997688213,2019-02-25 00:00:00,-9153.924426978463,-51800.673290329316,948199.3267096707,-133778.84613192966
2019-02-26,817958.5601017457,237.3281529328815,10,3538.079524004599,0,0.0,-51800.673290329316,948199.3267096707,-130240.76660792506
2019-02-27,816111.2608098258,1493.8919522138603,10,-1847.2992919198005,2019-02-27 00:00:00,799.3331448792942,-51001.34014545002,948998.65985455,-132887.39904472418
2019-02-28,817174.6062074781,92.83952271776798,10,1063.3453976522433,2019-02-28 00:00:00,-1418.3033733455477,-52419.643518795565,947580.3564812044,-130405.7502737263
2019-03-01,814591.0290742994,92.83952271776798,10,-2583.577133178711,0,0.0,-52419.643518795565,947580.3564812044,-132989.327406905
2019-03-05,815522.5558534742,92.83952271776798,10,931.5267791748047,0,0.0,-52419.643518795565,947580.3564812044,-132057.8006277302
2019-03-06,820237.069085461,248.8956507977855,10,4714.513231986784,2019-03-06 00:00:00,-609.7551855068614,-53029.398704302424,946970.6012956976,-126733.53221023665
2019-03-07,817713.2059762033,2431.005656162029,10,-2523.8631092576543,2019-03-07 00:00:00,4469.245657516116,-48560.153046786305,951439.8469532137,-133726.64097701036
2019-03-08,819897.0416543039,2431.005656162029,10,2183.835678100586,0,0.0,-48560.153046786305,951439.8469532137,-131542.80529890978
2019-03-11,818833.3733346018,2431.005656162029,10,-1063.6683197021484,0,0.0,-48560.153046786305,951439.8469532137,-132606.47361861193
2019-03-12,821436.9520471704,1626.1832367205498,10,2603.5787125686184,2019-03-12 00:00:00,-109.47135297910972,-48669.62439976542,951330.3756002346,-129893.42355306423
2019-03-13,832043.7735068324,115.87739230538136,10,10606.821459662053,2019-03-13 00:00:00,-449.3530064747233,-49118.97740624014,950881.0225937598,-118837.24908692739
2019-03-14,824867.693716635,1765.4292893863894,10,-7176.079790197429,2019-03-14 00:00:00,2072.6407023497063,-47046.33670389043,952953.6632961095,-128085.96957947453
2019-03-15,831090.0817198651,18.39444874697074,10,6222.388003230095,2019-03-15 00:00:00,-1949.829424284345,-48996.16612817478,951003.8338718252,-119913.75215196016
2019-03-18,832780.3674315503,4573.839645295346,10,1690.2857116851956,2019-03-18 00:00:00,8694.659811639372,-40301.50631653541,959698.4936834646,-126918.1262519143
2019-03-19,841934.3705319348,5429.449755567577,10,9154.003100384492,2019-03-19 00:00:00,2262.0325357849915,-38039.47378075041,961960.5262192496,-120026.15568731481
2019-03-20,841037.04074202,2032.4743662875696,10,-897.3297899147728,2019-03-20 00:00:00,6529.7210683366075,-31509.752712413807,968490.2472875862,-127453.20654556621
2019-03-22,834329.8950979817,6203.046312581297,10,-6707.145644038334,2019-03-22 00:00:00,6574.131896429236,-24935.62081598457,975064.3791840154,-140734.48408603377
2019-03-25,814094.1075436436,5142.304565127983,10,-20235.78755433811,2019-03-25 00:00:00,-2806.634692619599,-27742.25550860417,972257.7444913958,-158163.6369477522
2019-03-26,826478.9431776075,165082.74569835942,8,12384.835633963929,2019-03-26 00:00:00,-8392.77174152323,-36135.0272501274,963864.9727498726,-137386.0295722651
2019-03-27,826721.5887260479,1476.019390110363,10,242.64554844039958,2019-03-27 00:00:00,2181.026024579578,-33954.00122554782,966045.9987744521,-139324.41004840424
2019-03-28,838812.7395042799,5239.37799304942,10,12091.150778232026,2019-03-28 00:00:00,4418.013546794609,-29535.987678753212,970464.0123212468,-131651.27281696687
2019-04-01,839817.1982492728,14.738755242156913,10,1004.4587449928513,2019-04-01 00:00:00,1949.989968298508,-27585.997710454703,972414.0022895453,-132596.8040402725
2019-04-02,844850.6570937505,5296.344480823536,10,5033.458844477776,2019-04-02 00:00:00,8991.60764061782,-18594.39006983688,981405.6099301631,-136554.9528364126
2019-04-03,840025.6162001959,5296.344480823536,10,-4825.0408935546875,0,0.0,-18594.39006983688,981405.6099301631,-141379.99372996727
2019-04-04,838187.5931265997,8126.9559195684415,10,-1838.0230735961813,2019-04-04 00:00:00,5280.596630586138,-13313.793439250743,986686.2065607492,-148498.61343414953
2019-04-05,840396.6889212774,8126.9559195684415,10,2209.0957946777344,0,0.0,-13313.793439250743,986686.2065607492,-146289.5176394718
2019-04-08,835135.7451103197,6279.311180876364,10,-5260.943810957717,2019-04-08 00:00:00,-2809.650827342708,-16123.444266593451,983876.5557334066,-148740.81062308687
2019-04-09,839726.350339915,2150.215543772414,10,4590.605229595327,2019-04-09 00:00:00,-2746.212885900684,-18869.657152494136,981130.3428475058,-141403.9925075908
2019-04-10,832586.5945351496,43.260855950429686,10,-7139.755804765387,2019-04-10 00:00:00,-2788.0321324694355,-21657.68928496357,978342.3107150365,-145755.71617988683
2019-04-11,835421.1709458728,149.75215314817615,10,2834.5764107231516,2019-04-11 00:00:00,-2804.1586823765847,-24461.847967340153,975538.1520326599,-140116.98108678707
2019-04-12,844699.6309068103,149.75215314817615,10,9278.4599609375,0,0.0,-24461.847967340153,975538.1520326599,-130838.52112584957
2019-04-15,847815.5476445281,84832.43416491381,9,3115.916737717809,2019-04-15 00:00:00,4377.440581212199,-20084.407386127954,979915.592613872,-132100.04496934393
2019-04-16,854127.1755095944,172712.39743342248,8,6311.627865066286,2019-04-16 00:00:00,6675.466551235964,-13408.94083489199,986591.059165108,-132463.88365551364
2019-04-18,850608.8205239556,1562.1835610649869,10,-3518.3549856387544,2019-04-18 00:00:00,4569.30788125021,-8839.63295364178,991160.3670463582,-140551.54652240255
2019-04-22,839123.7902801229,3356.7718475057336,10,-11485.030243832734,2019-04-22 00:00:00,2991.0291004731275,-5848.603853168652,994151.3961468313,-155027.60586670844
2019-04-23,842908.6711355962,1677.5024954595574,10,3784.8808554733405,2019-04-23 00:00:00,-2845.396777609638,-8694.00063077829,991305.9993692217,-148397.3282336255
2019-04-24,852752.2163016119,1677.5024954595574,10,9843.545166015625,0,0.0,-8694.00063077829,991305.9993692217,-138553.78306760988
2019-04-25,845816.9312674322,1677.5024954595574,10,-6935.2850341796875,0,0.0,-8694.00063077829,991305.9993692217,-145489.06810178957
2019-04-26,855168.3497244634,1677.5024954595574,10,9351.41845703125,0,0.0,-8694.00063077829,991305.9993692217,-136137.64964475832
2019-04-30,859638.0838647912,2128.1954675743477,10,4469.734140327782,2019-04-30 00:00:00,2228.609991679925,-6465.390639098365,993534.6093609016,-133896.52549611044
2019-05-02,861651.4798712109,4886.962354121075,10,2013.3960064196726,2019-05-02 00:00:00,4716.40683737321,-1748.983801725155,998251.0161982748,-136599.53632706392
2019-05-03,862327.0620367974,264569.86236028373,7,675.5821655865293,2019-05-03 00:00:00,7483.104813546193,5734.121011821038,1005734.1210118211,-143407.05897502368
2019-05-06,862659.6394332385,8723.9147933458,10,332.5773964411346,2019-05-06 00:00:00,2288.540371810945,8022.661383631983,1008022.661383632,-145363.02195039345
2019-05-07,848671.129637096,8723.9147933458,10,-13988.509796142578,0,0.0,8022.661383631983,1008022.661383632,-159351.53174653603
2019-05-08,835164.218232648,1533.814027325745,10,-13506.91140444798,2019-05-08 00:00:00,-7303.00360630299,719.6577773289928,1000719.657777329,-165555.439544681
2019-05-09,830197.0672304521,91.34689353805152,10,-4967.151002195897,2019-05-09 00:00:00,-5954.656551279935,-5234.998773950942,994765.001226049,-164567.93399559695
2019-05-10,831450.0573437352,132.42668272454466,10,1252.9901132831583,2019-05-10 00:00:00,-8224.812919666525,-13459.811693617467,986540.1883063825,-155090.13096264726
2019-05-13,811009.0523558796,3302.196459883504,10,-20441.004987855675,2019-05-13 00:00:00,-614.9477259367391,-14074.759419554206,985925.2405804457,-174916.18822456617
2019-05-14,813462.858049237,5263.035799178411,10,2453.8056933574844,2019-05-14 00:00:00,-3763.376844474077,-17838.136264028282,982161.8637359717,-168699.0056867347
2019-05-15,822837.7586180425,2770.672650024804,10,9374.900568805402,2019-05-15 00:00:00,581.3658663370904,-17256.77039769119,982743.2296023088,-159905.47098426637
2019-05-16,826366.7927730031,89877.8935725637,9,3529.034154960653,2019-05-16 00:00:00,4990.904052543982,-12265.86634514721,987734.1336548527,-161367.34088184964
2019-05-17,841862.8203193379,911.8334113788588,10,15496.027546334779,2019-05-17 00:00:00,-2589.004456246056,-14854.870801393266,985145.1291986067,-143282.30887926882
2019-05-20,853109.6741501961,333132.54738017655,6,11246.85383085825,2019-05-20 00:00:00,8686.596456430507,-6168.27434496276,993831.7256550372,-140722.05150484107
2019-05-21,842940.8358000955,338980.4241484841,6,-10168.838350100676,2019-05-21 00:00:00,14428.12694420337,8259.85259924061,1008259.8525992406,-165319.01679914515
2019-05-22,849596.526432597,2625.2405744427087,10,6655.690632501501,2019-05-22 00:00:00,2245.054227957648,10504.906827198258,1010504.9068271982,-160908.38039460126
2019-05-23,838857.865140653,428.51034328967216,10,-10738.66129194398,2019-05-23 00:00:00,-2825.008929133837,7679.897898064421,1007679.8978980645,-168822.03275741148
2019-05-24,859699.0064312946,262147.61696596246,7,20841.141290641623,2019-05-24 00:00:00,12483.475170139985,20163.373068204404,1020163.3730682044,-160464.36663690978
2019-05-27,865356.3132095906,2077.549919185374,10,5657.306778296013,2019-05-27 00:00:00,-510.94129963236463,19652.431768572038,1019652.4317685721,-154296.11855898146
2019-05-28,862446.0893542487,386.2477404791716,10,-2910.223855341901,2019-05-28 00:00:00,374.91714154102215,20027.34891011306,1020027.3489101131,-157581.25955586438
2019-05-29,854155.0178758657,6.81722278946836,10,-8291.071478383034,2019-05-29 00:00:00,2154.424969336604,22181.773879449665,1022181.7738794497,-168026.756003584
2019-05-30,863888.6977886339,210.34982720811968,10,9733.679912768188,2019-05-30 00:00:00,-5026.734330983349,17155.039548466317,1017155.0395484663,-153266.34175983246
2019-05-31,856129.4315873127,2958.6783677082717,10,-7759.266201321152,2019-05-31 00:00:00,2283.98854948995,19439.028097956267,1019439.0280979562,-163309.5965106435
2019-06-03,864887.6521721008,57.36429419688648,10,8758.220584788127,2019-06-03 00:00:00,-3236.2978830699926,16202.730214886275,1016202.7302148863,-151315.0780427854
2019-06-04,862844.6046257141,57.36429419688648,10,-2043.0475463867188,0,0.0,16202.730214886275,1016202.7302148863,-153358.12558917212
2019-06-06,847548.044404518,1876.3329273707493,10,-15296.560221196152,2019-06-06 00:00:00,2243.889169471981,18446.619384358255,1018446.6193843583,-170898.5749798403
2019-06-07,852722.7627361242,92.95630353271554,10,5174.718331606244,2019-06-07 00:00:00,-7845.631866993743,10600.987517364512,1010600.9875173646,-157878.22478124034
2019-06-10,852800.9074199621,92.95630353271554,10,78.14468383789062,0,0.0,10600.987517364512,1010600.9875173646,-157800.08009740245
2019-06-11,856721.3575384138,79131.29570421105,9,3920.4501184517285,2019-06-11 00:00:00,4242.077806134976,14843.065323499488,1014843.0653234995,-158121.70778508566
2019-06-12,849400.4912708077,25.636352724046446,10,-7320.86626760615,0,0.0,14843.065323499488,1014843.0653234995,-165442.5740526918
2019-06-13,855448.6241901192,25.636352724046446,10,6048.132919311523,0,0.0,14843.065323499488,1014843.0653234995,-159394.4411333803
2019-06-14,847985.1658923897,25.636352724046446,10,-7463.458297729492,0,0.0,14843.065323499488,1014843.0653234995,-166857.89943110978
2019-06-17,845812.4938594233,163144.1500733163,8,-2172.672032966395,2019-06-17 00:00:00,-3118.464147730824,11724.601175768665,1011724.6011757687,-165912.10731634533
2019-06-18,850587.7159495216,78008.8148129649,9,4775.222090098308,2019-06-18 00:00:00,-587.8314256549893,11136.769750113675,1011136.7697501137,-160549.05380059208
2019-06-19,852238.7979901491,453.0352202915674,10,1651.082040627487,0,0.0,11136.769750113675,1011136.7697501137,-158897.9717599646
2019-06-20,862023.4805298817,1441.5560168600932,10,9784.682539732545,2019-06-20 00:00:00,2248.6325710901324,13385.402321203808,1013385.4023212038,-151361.92179132218
2019-06-21,862966.7133865757,2955.2408388860786,10,943.2328566940269,2019-06-21 00:00:00,2260.7832325918503,15646.185553795658,1015646.1855537957,-152679.47216721997
2019-06-24,859963.5729998391,7012.680408204251,10,-3003.1403867366025,2019-06-24 00:00:00,5144.499988328014,20790.685542123672,1020790.6855421236,-160827.11254228454
2019-06-25,865007.3668191038,7479.823348562641,10,5043.793819264742,2019-06-25 00:00:00,2230.497063305483,23021.182605429156,1023021.1826054292,-158013.81578632537
2019-06-26,868529.741086682,7479.823348562641,10,3522.374267578125,0,0.0,23021.182605429156,1023021.1826054292,-154491.44151874725
2019-06-27,869395.793836295,14617.514464875072,10,866.0527496130671,2019-06-27 00:00:00,8798.82713013591,31820.009735565065,1031820.009735565,-162424.21589927003
2019-06-28,864619.0414931865,16870.030792200996,10,-4776.752343108528,2019-06-28 00:00:00,2288.202333571573,34108.212069136636,1034108.2120691367,-169489.17057595018
2019-07-01,866677.247277319,14041.381840005284,10,2058.2057841324713,2019-07-01 00:00:00,-2819.12037451298,31289.091694623658,1031289.0916946237,-164611.84441730473
2019-07-02,870313.5678339596,14041.381840005284,10,3636.320556640625,0,0.0,31289.091694623658,1031289.0916946237,-160975.5238606641
2019-07-03,867516.7622919674,14041.381840005284,10,-2796.8055419921875,0,0.0,31289.091694623658,1031289.0916946237,-163772.3294026563
2019-07-04,866622.1009760494,14041.381840005284,10,-894.6613159179688,0,0.0,31289.091694623658,1031289.0916946237,-164666.99071857426
2019-07-05,862123.5056391354,14041.381840005284,10,-4498.5953369140625,0,0.0,31289.091694623658,1031289.0916946237,-169165.58605548833
2019-07-08,857405.6628868241,16810.643134030674,10,-4717.842752311262,2019-07-08 00:00:00,2115.944111976221,33405.03580659988,1033405.0358065999,-175999.37291977578
2019-07-09,874181.7583412121,104326.8115864655,9,16776.09545438795,2019-07-09 00:00:00,4561.552897214702,37966.58870381458,1037966.5887038145,-163784.8303626025
2019-07-10,872174.9732344807,16144.965261472344,10,-2006.7851067313459,2019-07-10 00:00:00,-504.8583544769799,37461.7303493376,1037461.7303493376,-165286.75711485685
2019-07-11,875450.8586742027,11599.625099998057,10,3275.885439721984,2019-07-11 00:00:00,-2861.6330202870577,34600.09732905054,1034600.0973290505,-159149.23865484784
2019-07-12,873505.6327250457,13751.472789757188,10,-1945.2259491570294,2019-07-12 00:00:00,2524.743486788136,37124.84081583868,1037124.8408158387,-163619.208090793
2019-07-15,874832.013126657,13751.472789757188,10,1326.3804016113281,0,0.0,37124.84081583868,1037124.8408158387,-162292.82768918166
2019-07-16,877658.4939636538,14845.732282759913,10,2826.4808369968086,2019-07-16 00:00:00,2297.1944066446176,39422.0352224833,1039422.0352224833,-161763.54125882953
2019-07-17,879237.565924103,14845.732282759913,10,1579.0719604492188,0,0.0,39422.0352224833,1039422.0352224833,-160184.4692983803
2019-07-18,872120.9772008774,14621.226216394529,10,-7116.5887232256355,2019-07-18 00:00:00,-620.557657458472,38801.47756502483,1038801.4775650249,-166680.50036414748
2019-07-19,859556.5646747602,12584.645080658302,10,-12564.412526117172,2019-07-19 00:00:00,-2890.688104607178,35910.78946041765,1035910.7894604177,-176354.22478565748
2019-07-22,856008.0164344045,14483.240471283876,10,-3548.5482403556816,2019-07-22 00:00:00,-1325.9868868618573,34584.80257355579,1034584.8025735558,-178576.7861391513
2019-07-23,848216.5099568694,171522.37978563167,8,-7791.50647753512,2019-07-23 00:00:00,-14409.133886314567,20175.668687241225,1020175.6686872413,-171959.15873037186
2019-07-24,839777.4444973662,821.7958935112838,10,-8439.06545950321,2019-07-24 00:00:00,-2863.7797541521054,17311.888933089118,1017311.8889330891,-177534.4444357229
2019-07-25,838653.5588231164,529.0155155786779,10,-1123.8856742498465,2019-07-25 00:00:00,-8173.685821561461,9138.203111527657,1009138.2031115276,-170484.64428841125
2019-07-26,841825.0270238,529.0155155786779,10,3171.4682006835938,0,0.0,9138.203111527657,1009138.2031115276,-167313.17608772765
2019-07-29,851491.6584456334,3457.175440830062,10,9666.631421833416,2019-07-29 00:00:00,2274.4160810698186,11412.619192597474,1011412.6191925975,-159920.9607469641
2019-07-30,853645.1350996498,11618.743525952246,10,2153.476654016413,2019-07-30 00:00:00,10182.121431053609,21594.740623651083,1021594.7406236511,-167949.6055240013
2019-07-31,859666.9618400104,10956.45117455852,10,6021.826740360586,2019-07-31 00:00:00,1869.8834733474619,23464.624096998545,1023464.6240969986,-163797.66225698823
2019-08-01,846519.810931991,13873.270267318105,10,-13147.150908019394,2019-08-01 00:00:00,2465.519810022605,25930.14390702115,1025930.1439070211,-179410.33297503018
2019-08-02,844701.683442594,1142.1787079680653,10,-1818.127489396953,2019-08-02 00:00:00,-10364.709496234587,15565.434410786562,1015565.4344107866,-170863.7509681926
2019-08-05,841965.8310162553,82665.97743519388,9,-2735.852426338708,2019-08-05 00:00:00,-7029.159025827366,8536.275384959195,1008536.2753849592,-166570.44436870387
2019-08-06,849974.0222543931,102.28675024275437,10,8008.191238137777,2019-08-06 00:00:00,2977.0345428006995,11513.309927759896,1011513.3099277599,-161539.28767336684
2019-08-07,854226.3134453085,4942.107911418003,10,4252.291190915392,2019-08-07 00:00:00,7540.254859530679,19053.564787290576,1019053.5647872905,-164827.25134198205
2019-08-08,864381.2127824968,4844.300447712958,10,10154.89933718834,2019-08-08 00:00:00,4482.689902395219,23536.254689685797,1023536.2546896858,-159155.04190718895
2019-08-09,867603.3126860877,6220.904054560146,10,3222.099903590861,2019-08-09 00:00:00,9969.56314728914,33505.81783697494,1033505.817836975,-165902.5051508873
2019-08-13,855755.1084012911,2279.9656526882027,10,-11848.204284796608,2019-08-13 00:00:00,-2977.0492274560984,30528.76860951884,1030528.7686095189,-174773.6602082278
2019-08-14,860403.2822236434,87908.43609788697,9,4648.173822352313,2019-08-14 00:00:00,-1823.9343490846913,28704.83426043415,1028704.8342604341,-168301.55203679076
2019-08-16,850971.3185485149,4080.024493187841,10,-9431.963675128529,2019-08-16 00:00:00,-68.13869063757193,28636.695569796575,1028636.6955697966,-177665.37702128175
2019-08-19,843441.3683928472,2823.925713920529,10,-7529.950155667611,2019-08-19 00:00:00,-2342.9403528169987,26293.755216979574,1026293.7552169795,-182852.3868241323
2019-08-20,843610.8579103448,57.45836295180197,10,169.48951749759726,2019-08-20 00:00:00,-11127.93499540547,15165.820221574104,1015165.820221574,-171554.9623112292
2019-08-21,843211.2113082086,747.0462277358456,10,-399.64660213619936,2019-08-21 00:00:00,4381.980003648362,19547.800225222465,1019547.8002252225,-176336.58891701384
2019-08-22,836257.6409340178,104.76498283127148,10,-6953.570374190807,2019-08-22 00:00:00,37.683745368733526,19585.483970591198,1019585.4839705912,-183327.84303657338
2019-08-23,843128.7194858623,402.4088526550913,10,6871.078551844461,2019-08-23 00:00:00,-3170.415375640919,16415.06859495028,1016415.0685949503,-173286.34910908795
2019-08-26,834409.1427726115,2525.177430390351,10,-8719.576713250834,2019-08-26 00:00:00,-6523.32307981923,9891.74551513105,1009891.745515131,-175482.60274251958
2019-08-27,830704.7884329254,251982.32449401336,7,-3704.354339686106,2019-08-27 00:00:00,-550.3849368243009,9341.360578306749,1009341.3605783067,-178636.57214538136
2019-08-28,831053.0933683839,2867.0134885512234,10,348.3049354585819,0,0.0,9341.360578306749,1009341.3605783067,-178288.26720992278
2019-08-29,831165.8675581589,4020.2531937202575,10,112.77418977499474,2019-08-29 00:00:00,880.9947787081669,10222.355357014916,1010222.3553570149,-179056.487798856
2019-08-30,825892.7467690218,60.93369228306983,10,-5273.120789137087,2019-08-30 00:00:00,-5461.347022821261,4761.008334193655,1004761.0083341936,-178868.26156517176
2019-09-03,826459.7143002825,761.0014837554481,10,566.9675312606851,2019-09-03 00:00:00,960.0525718058702,5721.060905999526,1005721.0609059995,-179261.34660571697
2019-09-04,826935.5827935965,131.3642937405384,10,475.86849331401754,2019-09-04 00:00:00,-2360.99742275453,3360.063483244996,1003360.063483245,-176424.48068964842
2019-09-05,823949.9720758231,131.3642937405384,10,-2985.6107177734375,0,0.0,3360.063483244996,1003360.063483245,-179410.09140742186
2019-09-06,825624.9757837089,131.3642937405384,10,1675.0037078857422,0,0.0,3360.063483244996,1003360.063483245,-177735.08769953612
2019-09-09,824300.1986111158,326.6614232508291,10,-1324.7771725930506,2019-09-09 00:00:00,-1588.1747817983814,1771.8887014466145,1001771.8887014466,-177471.69009033078
2019-09-11,823446.7172172274,3276.957144230706,10,-853.4813938883599,2019-09-11 00:00:00,2347.8334931604286,4119.722194607043,1004119.722194607,-180673.00497737958
2019-09-12,831734.9090799459,1580.6995598293431,10,8288.191862718435,2019-09-12 00:00:00,-1265.5615247828982,2854.160669824145,1002854.1606698241,-171119.25158987823
2019-09-13,830170.3320230611,1580.6995598293431,10,-1564.5770568847656,0,0.0,2854.160669824145,1002854.1606698241,-172683.828646763
2019-09-16,832152.6332925924,1580.6995598293431,10,1982.30126953125,0,0.0,2854.160669824145,1002854.1606698241,-170701.52737723175
2019-09-17,834240.1278452047,1580.6995598293431,10,2087.4945526123047,0,0.0,2854.160669824145,1002854.1606698241,-168614.03282461944
2019-09-18,829599.0626827765,6103.98896257866,10,-4641.065162428189,2019-09-18 00:00:00,4613.355017425012,7467.515687249157,1007467.5156872491,-177868.45300447266
2019-09-19,835002.7498788591,1568.8353896595654,10,5403.687196082668,2019-09-19 00:00:00,-2750.6655080054397,4716.850179243717,1004716.8501792437,-169714.10030038457
2019-09-20,841211.3253726704,332.8044297704473,10,6208.5754938112805,2019-09-20 00:00:00,2117.212852556276,6834.063031799993,1006834.0630318,-165622.73765912955
2019-09-23,814760.8634570823,408213.1599548495,5,-26450.461915588123,2019-09-23 00:00:00,-15184.475280061744,-8350.412248261751,991649.5877517383,-176888.72429465596
2019-09-24,816930.756464989,79543.46340596209,9,2169.893007906736,2019-09-24 00:00:00,-1592.101168466745,-9942.513416728496,990057.4865832715,-173126.7301182825
2019-09-25,827006.4172124816,107.31681824226688,10,10075.66074749257,2019-09-25 00:00:00,-3111.310544516458,-13053.823961244954,986946.1760387551,-159939.7588262735
2019-09-26,820223.17095208,338192.11207785545,6,-6783.24626040156,2019-09-26 00:00:00,11464.133387232137,-1589.6905740128168,998410.3094259872,-178187.13847390714
2019-09-27,821193.8578101206,89907.84825811868,9,970.6868580405135,2019-09-27 00:00:00,-2963.173073252905,-4552.863647265722,995447.1363527343,-174253.27854261373
2019-09-30,814901.5506118158,673.355177519974,10,-6292.307198304799,2019-09-30 00:00:00,-745.0604676722087,-5297.92411493793,994702.0758850621,-179800.52527324634
2019-10-01,822361.4229759383,85621.76865919733,9,7459.872364122537,2019-10-01 00:00:00,624.019610867821,-4673.904504070109,995326.0954959299,-172964.67251999164
2019-10-03,812948.7436549766,5014.7499736335885,10,-9412.679320961703,2019-10-03 00:00:00,792.6447156404379,-3881.2597884296715,996118.7402115703,-183169.9965565937
2019-10-04,785319.9565546394,3302.2230966851494,10,-27628.787100337213,2019-10-04 00:00:00,-3094.411829145213,-6975.671617574884,993024.3283824251,-207704.37182778574
2019-10-07,792764.9187920592,230906.21653214283,7,7444.962237419793,2019-10-07 00:00:00,-13787.862752008492,-20763.534369583376,979236.4656304166,-186471.54683835746
2019-10-09,793622.0533327942,389614.7677473648,5,857.1345407350454,2019-10-09 00:00:00,-1511.2039326015715,-22274.73830218495,977725.261697815,-184103.2083650208
2019-10-10,800273.908968192,230822.5683615025,7,6651.855635397718,2019-10-10 00:00:00,1958.7027499639753,-20316.035552220972,979683.964447779,-179410.05547958706
2019-10-11,802778.5504057939,2578.9294029754674,10,2504.6414376019966,2019-10-11 00:00:00,8768.691886622773,-11547.343665598199,988452.6563344018,-185674.10592860787
2019-10-14,802702.5407938397,2558.8225390308944,10,-76.00961195421405,2019-10-14 00:00:00,1196.7752072770295,-10350.56845832117,989649.4315416788,-186946.89074783912
2019-10-15,798126.52568441,7098.262004186283,10,-4576.015109429718,2019-10-15 00:00:00,4735.659853843321,-5614.908604477849,994385.0913955221,-196258.5657111121
2019-10-16,802446.5105023336,80729.68621074947,9,4319.984817923629,2019-10-16 00:00:00,-5387.248496162517,-11002.157100640365,988997.8428993596,-186551.332397026
2019-10-17,801330.4094473537,129.49456917203497,10,-1116.101054979954,2019-10-17 00:00:00,-2008.098087460752,-13010.255188101117,986989.7448118989,-185659.33536454523
2019-10-18,802348.6589813146,2014.2279287083363,10,1018.249533960945,2019-10-18 00:00:00,2323.5533818634767,-10686.701806237641,989313.2981937623,-186964.63921244768
2019-10-22,781689.1858336241,5005.973363171055,10,-20659.47314769053,2019-10-22 00:00:00,2130.8951174661715,-8555.80668877147,991444.1933112285,-209755.00747760443
2019-10-23,781861.9028747996,261.4396179635369,10,172.71704117546324,2019-10-23 00:00:00,-10039.295382073571,-18595.10207084504,981404.8979291549,-199542.99505435536
2019-10-24,783463.830118833,377.321268735337,10,1601.9272440334316,2019-10-24 00:00:00,-6779.636670222864,-25374.738741067908,974625.2612589321,-191161.43114009907
2019-10-25,786085.5147384562,1897.3931608606508,10,2621.6846196232364,2019-10-25 00:00:00,864.0630426479472,-24510.67569841996,975489.3243015801,-189403.80956312385
2019-10-27,784960.8458780141,1889.5011378652853,10,-1124.6688604421215,2019-10-27 00:00:00,4046.6816667696953,-20463.994031650265,979536.0059683498,-194575.16009033564
2019-10-29,788485.209235558,1889.5011378652853,10,3524.3633575439453,0,0.0,-20463.994031650265,979536.0059683498,-191050.7967327917
2019-10-30,783098.4506604585,8408.93984364967,10,-5386.75857509952,2019-10-30 00:00:00,4242.202613298889,-16221.791418351375,983778.2085816487,-200679.75792119012
2019-10-31,771608.0253938359,4212.723452917926,10,-11490.425266622682,2019-10-31 00:00:00,-7542.651650619942,-23764.44306897132,976235.5569310287,-204627.53153719287
2019-11-01,774498.7399093852,4257.384532187993,10,2890.7145155493636,2019-11-01 00:00:00,-2638.962084267137,-26403.405153238455,973596.5948467616,-199097.85493737634
2019-11-04,775125.3485551034,4382.014200314196,10,626.6086457181955,2019-11-04 00:00:00,-2054.088957904198,-28457.494111142652,971542.5058888573,-196417.1573337539
2019-11-05,772238.8960557138,4382.014200314196,10,-2886.4524993896484,0,0.0,-28457.494111142652,971542.5058888573,-199303.60983314354
2019-11-06,780586.2840409433,4382.014200314196,10,8347.387985229492,0,0.0,-28457.494111142652,971542.5058888573,-190956.22184791404
2019-11-07,777497.5417823716,2391.583785614537,10,-3088.7422585716704,2019-11-07 00:00:00,-498.5724715305846,-28956.066582673237,971043.9334173268,-193546.3916349552
2019-11-08,777960.3986244126,2391.583785614537,10,462.8568420410156,0,0.0,-28956.066582673237,971043.9334173268,-193083.53479291417
2019-11-11,780280.8201451316,2559.66040934292,10,2320.4215207189554,2019-11-11 00:00:00,1525.163036757005,-27430.903545916233,972569.0964540838,-192288.27630895225
2019-11-13,772208.3743407555,689.6368919542147,10,-8072.445804376039,2019-11-13 00:00:00,-2593.811325938802,-30024.714871855034,969975.285128145,-197766.9107873895
2019-11-14,775771.6724719882,151871.76478298992,8,3563.298131232732,2019-11-14 00:00:00,-4945.852683068531,-34970.56755492357,965029.4324450764,-189257.75997308816
2019-11-15,772384.0710994578,1286.6953318461165,10,-3387.601372530451,2019-11-15 00:00:00,2083.695280551701,-32886.87227437187,967113.1277256281,-194729.0566261703
2019-11-18,773051.2651310519,3234.3209298621223,10,667.1940315940883,2019-11-18 00:00:00,3030.535888599083,-29856.336385772785,970143.6636142272,-197092.39848317532
2019-11-19,778068.0572382944,4232.275268549885,10,5016.792107242509,2019-11-19 00:00:00,2038.208131236748,-27818.128254536037,972181.8717454639,-194113.81450716953
2019-11-20,781951.9421149538,4968.26289789482,10,3883.884876659373,2019-11-20 00:00:00,2039.5842397046888,-25778.54401483135,974221.4559851687,-192269.51387021493
