symbol,signal_date,direction,entry,stop,exit,raw_profit,stop_breached,triggered_at,bars_available,extreme_gap_count,first_gap_pct
BANKINDIA,2024-05-13T00:00:00,LONG,138.75,134.5875,98.08000183105469,-29.31171039203266,2024-05-14T00:00:00,NO,200,0,0.0
BEL,2020-11-04T00:00:00,SHORT,29.633333206176758,30.522333202362063,60.43333435058594,-103.93701218190752,2020-11-05T00:00:00,NO,200,0,0.0
BEL,2022-02-24T00:00:00,SHORT,62.61666488647461,64.49516483306886,99.44999694824219,-58.8235290534033,2022-02-25T00:00:00,NO,200,0,0.0
BEL,2023-03-31T00:00:00,SHORT,91.55000305175781,94.29650314331055,187.10000610351562,-104.36919701437759,2023-04-03T00:00:00,NO,200,0,0.0
BEL,2025-04-08T00:00:00,SHORT,272.1000061035156,280.2630062866211,415.95001220703125,-52.86659422153428,2025-04-09T00:00:00,NO,200,0,0.0
BHARTIARTL,2020-10-30T00:00:00,SHORT,410.94537353515625,423.27373474121094,581.4344482421875,-41.48704078121126,2020-11-02T00:00:00,NO,200,0,0.0
BHARTIARTL,2020-11-06T00:00:00,SHORT,426.2463073730469,439.0336965942383,563.8597412109375,-32.28495624654236,2020-11-09T00:00:00,NO,200,0,0.0
BHARTIARTL,2021-03-25T00:00:00,SHORT,481.0548095703125,495.4864538574219,706.3424682617188,-46.832014608197674,2021-03-26T00:00:00,NO,200,0,0.0
BHEL,2020-11-20T00:00:00,SHORT,29.200000762939453,30.076000785827638,58.0,-98.63013179648068,2020-11-23T00:00:00,NO,200,0,0.0
BHEL,2022-06-20T00:00:00,SHORT,42.099998474121094,43.362998428344724,71.94999694824219,-70.90261177199308,2022-06-21T00:00:00,NO,200,0,0.0
BHEL,2022-07-15T00:00:00,SHORT,49.54999923706055,51.036499214172366,80.5999984741211,-62.663975207161926,2022-07-19T00:00:00,NO,200,0,0.0
BHEL,2024-09-30T00:00:00,LONG,287.54998779296875,278.92348815917967,250.5,-12.88471200341143,2024-10-01T00:00:00,NO,200,0,0.0
BHEL,2024-10-03T00:00:00,LONG,280.45001220703125,272.0365118408203,250.5,-10.67926935404154,2024-10-04T00:00:00,NO,200,0,0.0
BIOCON,2023-03-31T00:00:00,SHORT,201.60000610351562,207.6480062866211,262.5,-30.208329391227316,2023-04-03T00:00:00,NO,200,0,0.0
BPCL,2020-12-23T00:00:00,SHORT,187.1999969482422,192.81599685668945,229.64999389648438,-22.67628079074111,2021-01-04T00:00:00,NO,200,0,0.0
BPCL,2021-09-15T00:00:00,LONG,244.97500610351562,237.62575592041014,156.5500030517578,-36.09552029744345,2021-09-16T00:00:00,NO,200,0,0.0
BPCL,2022-04-21T00:00:00,LONG,198.85000610351562,192.88450592041016,166.0749969482422,-16.482277168355584,2022-04-25T00:00:00,NO,200,0,0.0
BPCL,2022-10-20T00:00:00,SHORT,148.5500030517578,153.00650314331054,181.3249969482422,-22.063273795467314,2022-10-28T00:00:00,NO,200,0,0.0
BPCL,2023-11-01T00:00:00,SHORT,174.625,179.86375,349.04998779296875,-99.8854618714209,2023-11-03T00:00:00,NO,200,0,0.0
CANBK,2020-10-30T00:00:00,SHORT,17.239999771118164,17.75719976425171,30.579999923706055,-77.37819216759002,2020-11-03T00:00:00,NO,200,0,0.0
CANBK,2020-11-26T00:00:00,SHORT,20.0,20.6,30.989999771118164,-54.94999885559082,2020-11-27T00:00:00,NO,200,0,0.0
CANBK,2020-11-27T00:00:00,SHORT,20.760000228881836,21.38280023574829,30.989999771118164,-49.27745389908086,2020-12-01T00:00:00,NO,200,0,0.0
CANBK,2021-04-23T00:00:00,SHORT,26.100000381469727,26.883000392913818,52.04999923706055,-99.42528151844242,2021-04-26T00:00:00,NO,200,0,0.0
CANBK,2022-06-20T00:00:00,SHORT,34.90999984741211,35.95729984283447,57.58000183105469,-64.93841902816024,2022-06-21T00:00:00,NO,200,0,0.0
CANBK,2022-07-01T00:00:00,SHORT,36.970001220703125,38.07910125732422,61.540000915527344,-66.45928829741307,2022-07-05T00:00:00,NO,200,0,0.0
CANBK,2022-07-06T00:00:00,SHORT,38.54999923706055,39.70649921417237,63.4900016784668,-64.69520865108048,2022-07-07T00:00:00,NO,200,0,0.0
CANBK,2024-06-04T00:00:00,LONG,128.25,124.4025,85.83999633789062,-33.0682289763036,2024-06-05T00:00:00,NO,200,0,0.0
CANBK,2025-04-15T00:00:00,SHORT,90.54000091552734,93.25620094299316,147.4199981689453,-62.82305796140457,2025-04-17T00:00:00,NO,200,0,0.0
CANBK,2025-09-01T00:00:00,SHORT,103.83000183105469,106.94490188598633,133.74000549316406,-28.8067062839669,2025-09-03T00:00:00,NO,200,0,0.0
COALINDIA,2020-10-29T00:00:00,SHORT,110.8499984741211,114.17549842834472,135.60000610351562,-22.327476743423354,2020-10-30T00:00:00,NO,200,0,0.0
COALINDIA,2020-11-23T00:00:00,SHORT,122.75,126.4325,161.0500030517578,-31.201631814059315,2020-11-25T00:00:00,NO,200,0,0.0
COALINDIA,2021-05-03T00:00:00,SHORT,132.1999969482422,136.16599685668945,163.0500030517578,-23.335859921081354,2021-05-07T00:00:00,NO,200,0,0.0
COALINDIA,2022-02-24T00:00:00,SHORT,150.0,154.5,224.64999389648438,-49.76666259765625,2022-02-25T00:00:00,NO,200,0,0.0
COALINDIA,2024-10-28T00:00:00,LONG,461.1000061035156,447.26700592041016,384.45001220703125,-16.623290583795107,2024-10-29T00:00:00,NO,200,0,0.0
DELHIVERY,2025-04-21T00:00:00,SHORT,281.04998779296875,289.48148742675784,448.29998779296875,-59.508986751211744,2025-04-22T00:00:00,NO,200,0,0.0
FEDERALBNK,2023-06-30T00:00:00,SHORT,122.1500015258789,125.81450157165527,153.60000610351562,-25.747035763215827,2023-07-03T00:00:00,NO,200,0,0.0
GAIL,2020-11-09T00:00:00,SHORT,57.666664123535156,59.39666404724121,97.43333435058594,-68.95954678748453,2020-11-10T00:00:00,NO,200,0,0.0
GAIL,2020-11-10T00:00:00,SHORT,60.133331298828125,61.93733123779297,96.53333282470703,-60.532155361544504,2020-11-11T00:00:00,NO,200,0,0.0
GAIL,2022-04-22T00:00:00,LONG,109.46666717529297,106.18266716003417,95.80000305175781,-12.484772283831596,2022-04-25T00:00:00,NO,200,0,0.0
GAIL,2024-10-17T00:00:00,LONG,231.86000061035156,224.904200592041,171.33999633789062,-26.101959852129397,2024-10-18T00:00:00,NO,200,0,0.0
GMRINFRA,2022-08-24T00:00:00,SHORT,33.70000076293945,34.711000785827636,43.25,-28.338276026280884,2022-08-25T00:00:00,NO,200,0,0.0
GMRINFRA,2024-08-02T00:00:00,LONG,101.5199966430664,98.4743967437744,86.86000061035156,-14.440500903736082,2024-08-05T00:00:00,NO,200,0,0.0
GMRINFRA,2025-04-01T00:00:00,SHORT,75.7300033569336,78.0019034576416,100.2300033569336,-32.351774612402494,2025-04-02T00:00:00,NO,200,0,0.0
HDFCBANK,2018-11-13T00:00:00,SHORT,445.28759765625,458.6462255859375,524.0245361328125,-17.682266223220815,2018-11-16T00:00:00,NO,200,0,0.0
HDFCBANK,2020-04-03T00:00:00,SHORT,379.1583557128906,390.53310638427735,700.6171875,-84.78220958172079,2020-04-07T00:00:00,NO,200,0,0.0
HDFCBANK,2020-05-19T00:00:00,SHORT,386.9852294921875,398.59478637695315,726.2640380859375,-87.67228894988082,2020-05-20T00:00:00,NO,200,0,0.0
HDFCBANK,2020-05-26T00:00:00,SHORT,397.1181640625,409.03170898437503,712.8001098632812,-79.4932023686275,2020-05-27T00:00:00,NO,200,0,0.0
HDFCBANK,2020-08-03T00:00:00,SHORT,466.8141174316406,480.8185409545899,697.5657348632812,-49.43115660280593,2020-08-04T00:00:00,NO,200,0,0.0
HDFCBANK,2022-06-17T00:00:00,SHORT,610.4888916015625,628.8035583496094,785.009033203125,-28.586947936714243,2022-06-21T00:00:00,NO,200,0,0.0
HDFCBANK,2022-07-19T00:00:00,SHORT,638.0846557617188,657.2271954345704,789.434814453125,-23.71944808964741,2022-07-22T00:00:00,NO,200,0,0.0
HDFCBANK,2022-10-13T00:00:00,SHORT,659.645263671875,679.4346215820312,779.7442016601562,-18.206594453473045,2022-10-14T00:00:00,NO,200,0,0.0
HDFCBANK,2023-07-04T00:00:00,LONG,827.4054565429688,802.5832928466797,732.2744750976562,-11.49750472311179,2023-07-05T00:00:00,NO,200,0,0.0
HDFCBANK,2024-02-14T00:00:00,SHORT,662.6377563476562,682.516889038086,907.520263671875,-36.95571297868211,2024-02-16T00:00:00,NO,200,0,0.0
HDFCBANK,2025-01-27T00:00:00,SHORT,790.9500732421875,814.6785754394532,976.302490234375,-23.434148786712726,2025-01-28T00:00:00,NO,200,0,0.0
HDFCLIFE,2021-09-17T00:00:00,LONG,747.75,725.3175,554.5999755859375,-25.830829075768975,2021-09-21T00:00:00,NO,200,0,0.0
HINDALCO,2022-04-22T00:00:00,LONG,514.1500244140625,498.7255236816406,436.5,-15.102600549820902,2022-04-25T00:00:00,NO,200,0,0.0
HINDALCO,2022-09-29T00:00:00,SHORT,371.20001220703125,382.3360125732422,434.5,-17.05279787481907,2022-09-30T00:00:00,NO,200,0,0.0
HINDPETRO,2020-10-29T00:00:00,SHORT,119.73332977294922,123.3253296661377,164.8000030517578,-37.63920485989048,2020-10-30T00:00:00,NO,200,0,0.0
HINDPETRO,2022-11-07T00:00:00,SHORT,135.73333740234375,139.80533752441406,174.3333282470703,-28.43810635135834,2022-11-09T00:00:00,NO,200,0,0.0
HINDZINC,2024-05-23T00:00:00,LONG,772.2999877929688,749.1309881591797,429.3500061035156,-44.40631711901413,2024-05-24T00:00:00,NO,200,0,0.0
HUDCO,2024-12-18T00:00:00,LONG,256.7099914550781,249.00869171142577,231.42999267578125,-9.84768790494103,2024-12-19T00:00:00,NO,200,0,0.0
ICICIBANK,2018-07-19T00:00:00,SHORT,248.795166015625,256.25902099609374,390.07281494140625,-56.784724232507244,2018-07-23T00:00:00,NO,200,0,0.0
ICICIBANK,2020-02-20T00:00:00,LONG,524.628662109375,508.8898022460937,490.58062744140625,-6.489930331116829,2020-02-24T00:00:00,NO,200,0,0.0
ICICIBANK,2020-02-26T00:00:00,LONG,502.2816467285156,487.2131973266601,504.29571533203125,0.40098391343457424,2020-02-28T00:00:00,2020-12-14T00:00:00,200,0,0.0
ICICIBANK,2020-05-26T00:00:00,SHORT,280.7291564941406,289.15103118896485,584.5245971679688,-108.2165616381813,2020-05-27T00:00:00,NO,200,0,0.0
ICICIBANK,2020-09-24T00:00:00,SHORT,321.9704895019531,331.62960418701175,637.17919921875,-97.8998759185614,2020-09-25T00:00:00,NO,200,0,0.0
ICICIBANK,2020-09-25T00:00:00,SHORT,334.3908386230469,344.4225637817383,640.1525268554688,-91.4384166418811,2020-09-28T00:00:00,NO,200,0,0.0
ICICIBANK,2020-09-30T00:00:00,SHORT,340.2413635253906,350.4486044311524,615.6474609375,-80.94433156465914,2020-10-01T00:00:00,NO,200,0,0.0
ICICIBANK,2020-10-05T00:00:00,SHORT,357.84088134765625,368.57610778808595,648.9762573242188,-81.35889194105613,2020-10-07T00:00:00,NO,200,0,0.0
ICICIBANK,2022-03-09T00:00:00,SHORT,642.0269775390625,661.2877868652344,869.898193359375,-35.492467418387925,2022-03-10T00:00:00,NO,200,0,0.0
ICICIBANK,2023-03-20T00:00:00,SHORT,809.4180908203125,833.7006335449219,967.0133666992188,-19.470194410800705,2023-03-22T00:00:00,NO,200,0,0.0
ICICIBANK,2025-02-28T00:00:00,SHORT,1184.8909912109375,1220.4377209472657,1357.059326171875,-14.530310065484128,2025-03-11T00:00:00,NO,200,0,0.0
IDBI,2021-01-29T00:00:00,SHORT,27.75,28.5825,48.75,-75.67567567567568,2021-02-01T00:00:00,NO,200,0,0.0
IDBI,2021-11-02T00:00:00,LONG,56.95000076293945,55.241500740051265,39.0,-31.518877124617216,2021-11-03T00:00:00,NO,200,0,0.0
IDFCFIRSTB,2022-06-23T00:00:00,SHORT,29.75,30.642500000000002,55.150001525878906,-85.37815638950893,2022-06-24T00:00:00,NO,200,0,0.0
IDFCFIRSTB,2022-07-27T00:00:00,SHORT,35.75,36.8225,66.4000015258789,-85.73427000245847,2022-07-28T00:00:00,NO,200,0,0.0
IDFCFIRSTB,2022-07-28T00:00:00,SHORT,36.599998474121094,37.697998428344725,66.05000305175781,-80.46449673614072,2022-07-29T00:00:00,NO,200,0,0.0
IDFCFIRSTB,2022-07-29T00:00:00,SHORT,37.54999923706055,38.67649921417237,66.0,-75.76564937679223,2022-08-01T00:00:00,NO,200,0,0.0
IDFCFIRSTB,2024-04-29T00:00:00,LONG,84.80000305175781,82.25600296020508,62.15999984741211,-26.698116025452666,2024-04-30T00:00:00,NO,200,0,0.0
IDFCFIRSTB,2025-04-11T00:00:00,SHORT,59.25,61.0275,83.47000122070312,-40.877639191060126,2025-04-16T00:00:00,NO,200,0,0.0
IDFCFIRSTB,2025-04-15T00:00:00,SHORT,59.91999816894531,61.717598114013676,83.58000183105469,-39.4859886267013,2025-04-16T00:00:00,NO,200,0,0.0
IDFCFIRSTB,2025-04-21T00:00:00,SHORT,63.0,64.89,85.13999938964844,-35.14285617404514,2025-04-22T00:00:00,NO,200,0,0.0
INDHOTEL,2024-12-31T00:00:00,LONG,889.6500244140625,862.9605236816406,735.4000244140625,-17.33827862271925,2025-01-01T00:00:00,NO,200,0,0.0
INDUSINDBK,2020-10-30T00:00:00,SHORT,585.7000122070312,603.2710125732422,988.5999755859375,-68.78947498407948,2020-11-02T00:00:00,NO,200,0,0.0
INDUSINDBK,2020-11-03T00:00:00,SHORT,646.5999755859375,665.9979748535156,1005.5499877929688,-55.51345897929505,2020-11-04T00:00:00,NO,200,0,0.0
INDUSINDBK,2020-11-04T00:00:00,SHORT,678.0499877929688,698.3914874267579,1001.5,-47.70297441636284,2020-11-05T00:00:00,NO,200,0,0.0
INDUSTOWER,2023-06-01T00:00:00,SHORT,153.85000610351562,158.4655062866211,250.1999969482422,-62.625925916375294,2023-06-02T00:00:00,NO,200,0,0.0
INDUSTOWER,2025-09-05T00:00:00,SHORT,324.04998779296875,333.7714874267578,393.54998779296875,-21.447308322197078,2025-09-08T00:00:00,NO,200,0,0.0
INFY,2017-09-11T00:00:00,SHORT,340.79510498046875,351.01895812988283,526.663818359375,-54.539725090698866,2017-09-15T00:00:00,NO,200,0,0.0
INFY,2018-11-26T00:00:00,SHORT,506.2106628417969,521.3969827270508,668.6424560546875,-32.08778580463338,2018-11-27T00:00:00,NO,200,0,0.0
INFY,2020-04-03T00:00:00,SHORT,492.6130065917969,507.3913967895508,1134.5234375,-130.30724368187893,2020-04-07T00:00:00,NO,200,0,0.0
INFY,2023-05-19T00:00:00,SHORT,1139.093505859375,1173.2663110351564,1475.02197265625,-29.490859623805683,2023-05-23T00:00:00,NO,200,0,0.0
