symbol,signal_date,direction,intended_entry,actual_entry,entry_execution_type,target,stop,entry_date,exit_date,outcome,bars_to_entry,bars_in_position,bars_to_expiry,profit_pct
BAJFINANCE,2020-05-29T00:00:00,SHORT,190.2031707763672,194.4285106469807,FAVORABLE_GAP,184.49707565307617,195.9092658996582,2020-06-01T00:00:00+00:00,2020-06-01T00:00:00+00:00,STOP_LOSS,1,1,200,-0.7615936817857356
BAJFINANCE,2020-06-01T00:00:00,SHORT,210.375732421875,210.8040993806603,FAVORABLE_GAP,204.0644604492188,216.68700439453124,2020-06-02T00:00:00+00:00,2020-06-02T00:00:00+00:00,STOP_LOSS,1,1,200,-2.7906976340378824
BAJFINANCE,2020-06-18T00:00:00,SHORT,245.9210662841797,249.43086126069605,FAVORABLE_GAP,238.5434342956543,253.29869827270508,2020-06-19T00:00:00+00:00,2020-06-19T00:00:00+00:00,STOP_LOSS,1,1,200,-1.5506649788481912
BAJFINANCE,2020-06-19T00:00:00,SHORT,262.7299194335937,266.7605210863325,FAVORABLE_GAP,254.84802185058592,270.61181701660155,2020-06-22T00:00:00+00:00,2020-06-22T00:00:00+00:00,STOP_LOSS,1,1,200,-1.443727847953418
BAJFINANCE,2020-07-03T00:00:00,SHORT,285.4045715332031,289.1528611799685,FAVORABLE_GAP,276.84243438720705,293.9667086791992,2020-07-06T00:00:00+00:00,2020-07-06T00:00:00+00:00,STOP_LOSS,1,1,200,-1.6648106055691267
BAJFINANCE,2021-04-19T00:00:00,SHORT,436.1242370605469,444.2438711985058,FAVORABLE_GAP,423.04050994873046,449.2079641723633,2021-04-20T00:00:00+00:00,2021-04-20T00:00:00+00:00,STOP_LOSS,1,1,200,-1.1174252017174866
BAJFINANCE,2023-03-31T00:00:00,SHORT,549.712646484375,553.45613997615,FAVORABLE_GAP,533.2212670898438,566.2040258789062,2023-04-03T00:00:00+00:00,2023-04-05T00:00:00+00:00,STOP_LOSS,1,2,200,-3.1299851886317
BANDHANBNK,2022-09-15T00:00:00,LONG,304.6000061035156,303.0,FAVORABLE_GAP,313.7380062866211,295.4620059204101,2022-09-16T00:00:00+00:00,2022-09-16T00:00:00+00:00,STOP_LOSS,1,1,200,-2.487786824947164
BANDHANBNK,2023-03-31T00:00:00,SHORT,189.8999938964844,192.0,FAVORABLE_GAP,184.20299407958984,195.5969937133789,2023-04-03T00:00:00+00:00,2023-04-03T00:00:00+00:00,STOP_LOSS,1,1,200,-1.8734342257181809
BANKBARODA,2020-12-02T00:00:00,SHORT,54.09999847412109,54.650001525878906,FAVORABLE_GAP,52.47699851989746,55.72299842834473,2020-12-03T00:00:00+00:00,2020-12-03T00:00:00+00:00,STOP_LOSS,1,1,200,-1.9633977539007363
BANKBARODA,2021-04-23T00:00:00,SHORT,62.95000076293945,63.5,FAVORABLE_GAP,61.06150074005127,64.83850078582763,2021-04-26T00:00:00+00:00,2021-04-27T00:00:00+00:00,STOP_LOSS,1,2,200,-2.1078752532718643
BANKBARODA,2022-06-20T00:00:00,SHORT,91.1500015258789,92.0999984741211,FAVORABLE_GAP,88.41550148010253,93.88450157165528,2022-06-21T00:00:00+00:00,2022-06-21T00:00:00+00:00,STOP_LOSS,1,1,200,-1.9375712563508962
BANKBARODA,2024-07-08T00:00:00,LONG,273.79998779296875,268.0,FAVORABLE_GAP,282.0139874267578,265.5859881591797,2024-07-09T00:00:00+00:00,2024-07-09T00:00:00+00:00,STOP_LOSS,1,1,200,-0.9007506868732492
