id,symbol,timestamp,rating,direction,conviction,entry_price,target_price,stop_price,timeframe,status,outcome_date,profit_pct,mfe,mae,model_version,validated_at,triggered_at,trigger_price,events,trigger_condition,asset_class,underlying_symbol,strike,option_type,expiry,lot_size,outcome_price,raw_probability,calibrated_probability,expected_value,regime,regime_probability,risk_reward,risk_per_unit,reward_per_unit,data_quality_score,feature_snapshot_id,provenance,instrument_id,instrument_type,current_price,underlying_price,current_price_timestamp,price_source,price_adjustment_factor,normalized_current_price,price_status,universe_version,data_timestamp,market_timestamp,evaluation_mode,exit_reason,fees,slippage,net_pnl,signal_eligibility,outcome_verified,quantity,capital_allocation,risk_amount,gross_pnl,pnl_percentage,strategy_version,prediction_id,provenance_id,company_name,exchange,isin,asset_type,signal_version,signal_timestamp,decision_timestamp,feature_timestamp,prediction_timestamp,price_timestamp,timezone,entry_zone_low,entry_zone_high,risk_reward_ratio,opportunity_score,signal_score,model_id,model_hash,model_run_id,feature_version,feature_hash,data_source,data_source_timestamp,dataset_id,dataset_hash,lifecycle_state,activated_at,exit_at,outcome_timestamp,exit_price,realized_return,transaction_cost,realized_mae,realized_mfe,holding_period_days,current_price_status,current_price_source,data_quality_status,validation_status,audit_status,last_reconciled_at,record_hash,created_at,confidence,risk_amount_abs,reward_amount_abs,updated_at,outcome,quality_class
sig_BHARTIARTL_SHORT_202609150524,BHARTIARTL,2026-09-15 05:24:11.665414,SELL,SHORT,82.12241185310918,1831.0999755859375,1731.66,1880.82,SHORT,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141323,,,,"[{""id"": ""b16d0696-2993-4fc3-ad37-04135819d742"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:24:19.636771"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.45382935930536383,0.8212241185310919,69.09,BEAR,0.3333333333333333,,,,,feat_snap_BHARTIARTL_202609150524,"{""provenance_id"": ""e3b8704d-e069-466a-8762-f7221a4c63cc"", ""signal_id"": ""sig_BHARTIARTL_SHORT_202609150524"", ""prediction_id"": ""aa33bd7a-a1bb-4af9-a92f-c52919de9202"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141323"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""ed6caf7704c904995ff832ff7e9b229161a2808d90cb9a9f24a9a06c751d5a59"", ""output_hash"": ""4c75788b5459979fe21df3df73bba6cab5d0ea6cc8bc857f0963f8445f31ae0c"", ""decision_hash"": ""32a95241db99f9b98f014024e34681c3e3f7b667989e4103fba756860849979c""}",NSE_BHARTIARTL,EQUITY,1831.0999755859375,,2026-09-15 05:24:11.665414,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,aa33bd7a-a1bb-4af9-a92f-c52919de9202,e3b8704d-e069-466a-8762-f7221a4c63cc,BHARTIARTL Limited,NSE,,EQUITY,1.0,,2026-09-15 05:24:11.665414,2026-09-11,2026-09-15 05:24:11.665414,,UTC,1821.9444757080078,1840.255475463867,2.0,82.12241185310918,69.09,mod_BHARTIARTL_v2.2,,run_v2.3_202609141323,v1.0.0,ed6caf7704c904995ff832ff7e9b229161a2808d90cb9a9f24a9a06c751d5a59,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,6e4af0677db91c8e51cd3e43a9639f1450ea9478537c9d6bc949cdf79c65230c,CREATED,2026-09-15 05:24:11.665414,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:24:19.636771,0.8212241185310919,,,2026-09-15 05:24:19.636771,,EXPERIMENTAL
sig_BIOCON_SHORT_202609150524,BIOCON,2026-09-15 05:24:26.025428,SELL,SHORT,64.63570096244335,390.6499938964844,363.94,404.0,SHORT,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141324,,,,"[{""id"": ""f3f84f2a-c002-4202-8612-06512cc741ba"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:24:33.268932"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.5578965619417968,0.6463570096244335,11.76,BEAR,0.3333333333333333,,,,,feat_snap_BIOCON_202609150524,"{""provenance_id"": ""a2ebdfe0-c0b1-4eb3-87d0-c518805161ea"", ""signal_id"": ""sig_BIOCON_SHORT_202609150524"", ""prediction_id"": ""710fe22a-4dc3-4aff-86cf-408412e3060c"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141324"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""c3323ac1f85c114e3d300487292f5daf88d28b29f842b2f4a6fdbca534587cd1"", ""output_hash"": ""13f3e8b08529e752eec2058abde95a9cf4433a3739ca2d4bd8fcc81b99824187"", ""decision_hash"": ""e30bb90a94471979182c5d7781ffddcb3e8a0dbe727baf705aa9368f0e1aff0d""}",NSE_BIOCON,EQUITY,390.6499938964844,,2026-09-15 05:24:26.025428,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,710fe22a-4dc3-4aff-86cf-408412e3060c,a2ebdfe0-c0b1-4eb3-87d0-c518805161ea,BIOCON Limited,NSE,,EQUITY,1.0,,2026-09-15 05:24:26.025428,2026-09-11,2026-09-15 05:24:26.025428,,UTC,388.69674392700193,392.60324386596676,2.0,64.63570096244335,11.76,mod_BIOCON_v2.2,,run_v2.3_202609141324,v1.0.0,c3323ac1f85c114e3d300487292f5daf88d28b29f842b2f4a6fdbca534587cd1,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,0c49219da16e24f362876f880d84d43599ec78a2799214e95dedcd11331f79c4,CREATED,2026-09-15 05:24:26.025428,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:24:33.268932,0.6463570096244335,,,2026-09-15 05:24:33.267927,,EXPERIMENTAL
sig_BLUEDART_SHORT_202609150524,BLUEDART,2026-09-15 05:24:35.417286,SELL,SHORT,99.99988368484296,4830.89990234375,4524.44,4984.13,SHORT,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141324,,,,"[{""id"": ""211b3597-61f0-47aa-b1b8-5c086563a687"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:24:42.666356"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.6383049488925021,0.9999988368484296,296.72,BEAR,0.3333333333333333,,,,,feat_snap_BLUEDART_202609150524,"{""provenance_id"": ""a5ac429e-ac19-4873-b3ee-b200773e49ce"", ""signal_id"": ""sig_BLUEDART_SHORT_202609150524"", ""prediction_id"": ""7597caed-2e44-4300-bc2f-855efb207288"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141324"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""e8ffed21d10600afac702e9130c9f5ca9db8bb77b2423945e58007e2f46d0b9c"", ""output_hash"": ""db81bcc2a29adb98508f40be8d31ca1c9f25935a32827e379bfbbcbdd0337fe3"", ""decision_hash"": ""4290f30dbd2538140081c5c79ce51d53b266edb9994cb26f8c5bbfa68452a35c""}",NSE_BLUEDART,EQUITY,4830.89990234375,,2026-09-15 05:24:35.417286,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,7597caed-2e44-4300-bc2f-855efb207288,a5ac429e-ac19-4873-b3ee-b200773e49ce,BLUEDART Limited,NSE,,EQUITY,1.0,,2026-09-15 05:24:35.417286,2026-09-11,2026-09-15 05:24:35.417286,,UTC,4806.745402832031,4855.054401855468,2.0,99.99988368484296,296.72,mod_BLUEDART_v2.2,,run_v2.3_202609141324,v1.0.0,e8ffed21d10600afac702e9130c9f5ca9db8bb77b2423945e58007e2f46d0b9c,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,62728f05a4f8ae3fe1965c250cc422c0037c4448f588aaf92fb209f0405d0e10,CREATED,2026-09-15 05:24:35.417286,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:24:42.666356,0.9999988368484296,,,2026-09-15 05:24:42.666356,,EXPERIMENTAL
sig_BRITANNIA_SHORT_202609150524,BRITANNIA,2026-09-15 05:24:53.221328,SELL,SHORT,86.64905452624703,4962.0,4665.55,5110.22,SHORT,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141324,,,,"[{""id"": ""c4a72ea3-9a28-444e-b84d-5d605e65f1f5"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:25:00.450346"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.8161763341608446,0.8664905452624703,227.08,BEAR,0.3333333333333333,,,,,feat_snap_BRITANNIA_202609150524,"{""provenance_id"": ""5a733c48-5cb7-4492-913f-dab6867ab620"", ""signal_id"": ""sig_BRITANNIA_SHORT_202609150524"", ""prediction_id"": ""26ab1b30-2d2a-4f94-82e5-6d66ad5a96a9"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141324"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""0982c7564167d94347e490b7a44a79631edd7d4286e1a003f6fe77821dfb09f3"", ""output_hash"": ""be26c3fdbb591e575d474960c2ada48a6cb6eca0dd247c4c5f706e169497ee26"", ""decision_hash"": ""a35fc7ad175f3224f654963355a73134d0871ac305c0180dd18b6a766af4bc49""}",NSE_BRITANNIA,EQUITY,4962.0,,2026-09-15 05:24:53.221328,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,26ab1b30-2d2a-4f94-82e5-6d66ad5a96a9,5a733c48-5cb7-4492-913f-dab6867ab620,BRITANNIA Limited,NSE,,EQUITY,1.0,,2026-09-15 05:24:53.221328,2026-09-11,2026-09-15 05:24:53.221328,,UTC,4937.19,4986.8099999999995,2.0,86.64905452624703,227.08,mod_BRITANNIA_v2.2,,run_v2.3_202609141324,v1.0.0,0982c7564167d94347e490b7a44a79631edd7d4286e1a003f6fe77821dfb09f3,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,f7ca06d08042c3c788778a950f81bfb7cc4cbbabf7b00749b875330bf0fbe674,CREATED,2026-09-15 05:24:53.221328,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:25:00.450346,0.8664905452624703,,,2026-09-15 05:25:00.450346,,EXPERIMENTAL
sig_CANFINHOME_SHORT_202609150525,CANFINHOME,2026-09-15 05:25:06.832643,SELL,SHORT,58.48021469405311,779.75,726.81,806.22,SHORT,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141324,,,,"[{""id"": ""4299d4a3-eb0a-4c62-a4b1-3be359237d9e"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:25:14.046861"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.35138552072461526,0.5848021469405311,18.4,BEAR,0.3333333333333333,,,,,feat_snap_CANFINHOME_202609150525,"{""provenance_id"": ""2e7566de-2dce-458d-bc3f-1ae0d67573cc"", ""signal_id"": ""sig_CANFINHOME_SHORT_202609150525"", ""prediction_id"": ""0c938620-8bcd-40d9-ba1c-e967f12a5a0b"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141324"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""c39df5ddf14c9561302e99c4c94a851a8b392c54a3e7025a5e9c96c13c2d16f1"", ""output_hash"": ""3fdfd6778e17f23a32680911adabedcb077adb4148af4c7b7f8f13265ebf1d69"", ""decision_hash"": ""af207bcbc87b8d1e5ce29af7742c96793529ba38b28e09521b22f3b7ed32e647""}",NSE_CANFINHOME,EQUITY,779.75,,2026-09-15 05:25:06.832643,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,0c938620-8bcd-40d9-ba1c-e967f12a5a0b,2e7566de-2dce-458d-bc3f-1ae0d67573cc,CANFINHOME Limited,NSE,,EQUITY,1.0,,2026-09-15 05:25:06.832643,2026-09-11,2026-09-15 05:25:06.832643,,UTC,775.85125,783.64875,2.0,58.48021469405311,18.4,mod_CANFINHOME_v2.2,,run_v2.3_202609141324,v1.0.0,c39df5ddf14c9561302e99c4c94a851a8b392c54a3e7025a5e9c96c13c2d16f1,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,ba24d378b29c82a4eb575add146e2026b91ded70ffe90004a2b3aff5bc86e742,CREATED,2026-09-15 05:25:06.832643,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:25:14.046861,0.5848021469405311,,,2026-09-15 05:25:14.046861,,EXPERIMENTAL
sig_CGPOWER_SHORT_202609150525,CGPOWER,2026-09-15 05:25:16.186834,BUY,LONG,89.19472847236543,909.0,977.23,874.88,SHORT,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141324,,,,"[{""id"": ""d8bf5ca2-b1c7-478e-a35c-a57fada68343"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:25:23.411764"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.14366468969985438,0.8919472847236543,55.34,BEAR,0.3333333333333333,,,,,feat_snap_CGPOWER_202609150525,"{""provenance_id"": ""868d3d12-a9f9-4b9c-9f97-3a7e28654f92"", ""signal_id"": ""sig_CGPOWER_SHORT_202609150525"", ""prediction_id"": ""b4c0f969-7fe4-4849-942c-5d98e698781b"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141324"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""95c37ab153b92b424dcf1929602d89e9a31953d576023ce07d9db4b393620afd"", ""output_hash"": ""766e1ecfd2a517742b9bbd238753dbb019b3fc0b4f08a6d170eab4e7773aefd1"", ""decision_hash"": ""7d6da2abe696517d36cc8bc605e46bbe80b8777fde0bd25e8fa1568d703b35d7""}",NSE_CGPOWER,EQUITY,909.0,,2026-09-15 05:25:16.186834,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,b4c0f969-7fe4-4849-942c-5d98e698781b,868d3d12-a9f9-4b9c-9f97-3a7e28654f92,CGPOWER Limited,NSE,,EQUITY,1.0,,2026-09-15 05:25:16.186834,2026-09-11,2026-09-15 05:25:16.186834,,UTC,904.455,913.545,2.0,89.19472847236543,55.34,mod_CGPOWER_v2.2,,run_v2.3_202609141324,v1.0.0,95c37ab153b92b424dcf1929602d89e9a31953d576023ce07d9db4b393620afd,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,66599bbda2a7a24ac3b125d9cf13299347bdfa63e4f07b20f76645c276853a9f,CREATED,2026-09-15 05:25:16.186834,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:25:23.411764,0.8919472847236543,,,2026-09-15 05:25:23.411764,,EXPERIMENTAL
sig_CIPLA_SHORT_202609150525,CIPLA,2026-09-15 05:25:33.931163,SELL,SHORT,70.77195768224087,1366.0,1297.81,1400.1,SHORT,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141325,,,,"[{""id"": ""8688f0df-17f5-4e6f-99dc-ffabce3a7682"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:25:41.181787"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.24926678093118904,0.7077195768224086,35.54,BEAR,0.3333333333333333,,,,,feat_snap_CIPLA_202609150525,"{""provenance_id"": ""ef339a98-8db5-45b7-b735-8dc2ecd7b408"", ""signal_id"": ""sig_CIPLA_SHORT_202609150525"", ""prediction_id"": ""c57d33e5-9af7-4e0c-ace7-1abd43b6ec47"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141325"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""0a23a21bd2b0442d425c48f516351f834b1be30ae28c747b9387908ac8f154a1"", ""output_hash"": ""ef51ebeeac9515d057bcbfce285f71cd74359df5030d24758237b8ff450fb8bc"", ""decision_hash"": ""9f740a5e4ae200c22899c49ef5260dd8699b5b7677524d503e412008bd3a7fda""}",NSE_CIPLA,EQUITY,1366.0,,2026-09-15 05:25:33.931163,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,c57d33e5-9af7-4e0c-ace7-1abd43b6ec47,ef339a98-8db5-45b7-b735-8dc2ecd7b408,CIPLA Limited,NSE,,EQUITY,1.0,,2026-09-15 05:25:33.931163,2026-09-11,2026-09-15 05:25:33.931163,,UTC,1359.17,1372.83,2.0,70.77195768224087,35.54,mod_CIPLA_v2.2,,run_v2.3_202609141325,v1.0.0,0a23a21bd2b0442d425c48f516351f834b1be30ae28c747b9387908ac8f154a1,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,6de812c270ddadf0760ec6fffb2f269d1fcc46dadbf53918f15cf5334d26efbd,CREATED,2026-09-15 05:25:33.931163,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:25:41.181787,0.7077195768224086,,,2026-09-15 05:25:41.181787,,EXPERIMENTAL
sig_CONCOR_SHORT_202609150525,CONCOR,2026-09-15 05:25:55.978200,SELL,SHORT,77.97837139521005,499.25,464.06,516.84,SHORT,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141325,,,,"[{""id"": ""fded1952-6300-4700-89af-a8ac4933ac30"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:26:03.210576"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.46983209508367596,0.7797837139521004,22.56,BEAR,0.3333333333333333,,,,,feat_snap_CONCOR_202609150525,"{""provenance_id"": ""909621b1-e40c-4f36-8961-21dd8f271ac7"", ""signal_id"": ""sig_CONCOR_SHORT_202609150525"", ""prediction_id"": ""26f7ae87-9c5b-4889-baba-4ad1afcdfbcf"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141325"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""c836c7b607a9809e61177c4b7f380f5312beee8508c55d916fc6178729b77745"", ""output_hash"": ""0d304662d59865dd5364421d8fc7e110ab392578f829c5c305c4e6b64359ed05"", ""decision_hash"": ""64f97d91e10027434d5a4df912d004151672e050eaacad7ce79b2243d4a8f74b""}",NSE_CONCOR,EQUITY,499.25,,2026-09-15 05:25:55.978200,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,26f7ae87-9c5b-4889-baba-4ad1afcdfbcf,909621b1-e40c-4f36-8961-21dd8f271ac7,CONCOR Limited,NSE,,EQUITY,1.0,,2026-09-15 05:25:55.978200,2026-09-11,2026-09-15 05:25:55.978200,,UTC,496.75375,501.74625,2.0,77.97837139521005,22.56,mod_CONCOR_v2.2,,run_v2.3_202609141325,v1.0.0,c836c7b607a9809e61177c4b7f380f5312beee8508c55d916fc6178729b77745,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,cc2df4aa0011a3805264dda66a0eebfe085c84f7d0e5c228214d55bbef0cf2ed,CREATED,2026-09-15 05:25:55.978200,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:26:03.211590,0.7797837139521004,,,2026-09-15 05:26:03.210576,,EXPERIMENTAL
sig_COROMANDEL_SHORT_202609150526,COROMANDEL,2026-09-15 05:26:05.350848,SELL,SHORT,54.34694391649688,1929.0,1796.01,1995.5,SHORT,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141325,,,,"[{""id"": ""05c21af1-6905-4ebc-a76f-172312dc796b"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:26:12.576522"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.5035655155388825,0.5434694391649688,38.03,BEAR,0.3333333333333333,,,,,feat_snap_COROMANDEL_202609150526,"{""provenance_id"": ""51e3e0d0-a19d-4f23-ab6a-7e221e7ed0fc"", ""signal_id"": ""sig_COROMANDEL_SHORT_202609150526"", ""prediction_id"": ""9d3d315d-7559-4857-a9e6-6118fc0df742"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141325"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""aedbda41360406929927b3bd11ace70bcfb5960b6eec96fac06ceaf62b1f07dc"", ""output_hash"": ""a2f168d8b0c5b3e26070be633f675d7538c8a701237d22bc058756873e98fe39"", ""decision_hash"": ""16e6e400f2aec38c3ef067898cd7e85e798c86005c46bfad52c143bb840a8bde""}",NSE_COROMANDEL,EQUITY,1929.0,,2026-09-15 05:26:05.350848,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,9d3d315d-7559-4857-a9e6-6118fc0df742,51e3e0d0-a19d-4f23-ab6a-7e221e7ed0fc,COROMANDEL Limited,NSE,,EQUITY,1.0,,2026-09-15 05:26:05.350848,2026-09-11,2026-09-15 05:26:05.350848,,UTC,1919.355,1938.6449999999998,2.0,54.34694391649688,38.03,mod_COROMANDEL_v2.2,,run_v2.3_202609141325,v1.0.0,aedbda41360406929927b3bd11ace70bcfb5960b6eec96fac06ceaf62b1f07dc,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,d458a2357e21e6ec9f88b23b3b15b089b61d9116ee07e36f80141a3c4946ee80,CREATED,2026-09-15 05:26:05.350848,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:26:12.576522,0.5434694391649688,,,2026-09-15 05:26:12.576522,,EXPERIMENTAL
sig_CROMPTON_SHORT_202609150526,CROMPTON,2026-09-15 05:26:14.735970,SELL,SHORT,81.47069842796975,231.0,211.23,240.89,SHORT,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141325,,,,"[{""id"": ""036b3d64-5c4d-471b-89d9-39ebd057c25a"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:26:23.504300"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.5790589638478212,0.8147069842796976,13.81,BEAR,0.3333333333333333,,,,,feat_snap_CROMPTON_202609150526,"{""provenance_id"": ""7e80165b-2042-42f1-b55a-9efd38af0c90"", ""signal_id"": ""sig_CROMPTON_SHORT_202609150526"", ""prediction_id"": ""e1fe0b85-9b1f-4255-be3e-3252913a1529"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141325"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""27eca5398374407f878e5d53ac312f5a51af6f67e652f1253c6a799b439e72b8"", ""output_hash"": ""0a1d54c0980e3af05723b72d60d2a17e114a675aaaa1de046dccd6f6e74d85f8"", ""decision_hash"": ""776b697e9ed600e8178b5ee5b8a1f01cea98741e48781740a521d8913174830e""}",NSE_CROMPTON,EQUITY,231.0,,2026-09-15 05:26:14.735970,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,e1fe0b85-9b1f-4255-be3e-3252913a1529,7e80165b-2042-42f1-b55a-9efd38af0c90,CROMPTON Limited,NSE,,EQUITY,1.0,,2026-09-15 05:26:14.735970,2026-09-11,2026-09-15 05:26:14.735970,,UTC,229.845,232.15499999999997,2.0,81.47069842796975,13.81,mod_CROMPTON_v2.2,,run_v2.3_202609141325,v1.0.0,27eca5398374407f878e5d53ac312f5a51af6f67e652f1253c6a799b439e72b8,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,67e79f6a34fb7626be4f1f171478fafe5a278c443bedc23ff88475a7107e896f,CREATED,2026-09-15 05:26:14.735970,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:26:23.504300,0.8147069842796976,,,2026-09-15 05:26:23.504300,,EXPERIMENTAL
