date,equity,cash,pos_count
2016-10-13T00:00:00,1000000.0,1000000.0,0
2016-10-14T00:00:00,1000000.0,1000000.0,0
2016-10-17T00:00:00,1000000.0,1000000.0,0
2016-10-18T00:00:00,1000000.0,1000000.0,0
2016-10-19T00:00:00,1000000.0,1000000.0,0
2016-10-20T00:00:00,1000000.0,1000000.0,0
2016-10-21T00:00:00,1000000.0,1000000.0,0
2016-10-24T00:00:00,1000000.0,1000000.0,0
2016-10-25T00:00:00,1000000.0,1000000.0,0
2016-10-26T00:00:00,1000000.0,1000000.0,0
2016-10-27T00:00:00,1000000.0,1000000.0,0
2016-10-28T00:00:00,1000000.0,1000000.0,0
2016-11-01T00:00:00,1000000.0,1000000.0,0
2016-11-02T00:00:00,1000000.0,1000000.0,0
2016-11-03T00:00:00,1000000.0,1000000.0,0
2016-11-04T00:00:00,1000000.0,1000000.0,0
2016-11-07T00:00:00,1000000.0,1000000.0,0
2016-11-08T00:00:00,1000000.0,1000000.0,0
2016-11-09T00:00:00,1000000.0,1000000.0,0
2016-11-10T00:00:00,1000000.0,1000000.0,0
2016-11-11T00:00:00,1000000.0,1000000.0,0
2016-11-15T00:00:00,1000000.0,1000000.0,0
2016-11-16T00:00:00,1000000.0,1000000.0,0
2016-11-17T00:00:00,1000000.0,1000000.0,0
2016-11-18T00:00:00,1000000.0,1000000.0,0
2016-11-21T00:00:00,1000000.0,1000000.0,0
2016-11-22T00:00:00,1000000.0,1000000.0,0
2016-11-23T00:00:00,1000000.0,1000000.0,0
2016-11-24T00:00:00,1000000.0,1000000.0,0
2016-11-25T00:00:00,1000000.0,1000000.0,0
2016-11-28T00:00:00,1000000.0,1000000.0,0
2016-11-29T00:00:00,1000000.0,1000000.0,0
2016-11-30T00:00:00,1000000.0,1000000.0,0
2016-12-01T00:00:00,1000000.0,1000000.0,0
2016-12-02T00:00:00,1000000.0,1000000.0,0
2016-12-05T00:00:00,1000000.0,1000000.0,0
2016-12-06T00:00:00,1000000.0,1000000.0,0
2016-12-07T00:00:00,1000000.0,1000000.0,0
2016-12-08T00:00:00,1000000.0,1000000.0,0
2016-12-09T00:00:00,1000000.0,1000000.0,0
2016-12-12T00:00:00,1000000.0,1000000.0,0
2016-12-13T00:00:00,1000000.0,1000000.0,0
2016-12-14T00:00:00,1000000.0,1000000.0,0
2016-12-15T00:00:00,1000000.0,1000000.0,0
2016-12-16T00:00:00,1000000.0,1000000.0,0
2016-12-19T00:00:00,1000000.0,1000000.0,0
2016-12-20T00:00:00,1000000.0,1000000.0,0
2016-12-21T00:00:00,1000000.0,1000000.0,0
2016-12-22T00:00:00,1000000.0,1000000.0,0
2016-12-23T00:00:00,1000000.0,1000000.0,0
2016-12-26T00:00:00,1000000.0,1000000.0,0
2016-12-27T00:00:00,1000000.0,1000000.0,0
2016-12-28T00:00:00,1000000.0,1000000.0,0
2016-12-29T00:00:00,1000000.0,1000000.0,0
2016-12-30T00:00:00,1000000.0,1000000.0,0
2017-01-02T00:00:00,1000000.0,1000000.0,0
2017-01-03T00:00:00,1000000.0,1000000.0,0
2017-01-04T00:00:00,1000000.0,1000000.0,0
2017-01-05T00:00:00,1000000.0,1000000.0,0
2017-01-06T00:00:00,1000000.0,1000000.0,0
2017-01-09T00:00:00,1000000.0,1000000.0,0
2017-01-10T00:00:00,1000000.0,1000000.0,0
2017-01-11T00:00:00,1000000.0,1000000.0,0
2017-01-12T00:00:00,1000000.0,1000000.0,0
2017-01-13T00:00:00,1000000.0,1000000.0,0
2017-01-16T00:00:00,1000000.0,1000000.0,0
2017-01-17T00:00:00,1000000.0,1000000.0,0
2017-01-18T00:00:00,1000000.0,1000000.0,0
2017-01-19T00:00:00,1000000.0,1000000.0,0
2017-01-20T00:00:00,1000000.0,1000000.0,0
2017-01-23T00:00:00,1000000.0,1000000.0,0
2017-01-24T00:00:00,1000000.0,1000000.0,0
2017-01-25T00:00:00,1000000.0,1000000.0,0
2017-01-27T00:00:00,1000000.0,1000000.0,0
2017-01-30T00:00:00,1000000.0,1000000.0,0
2017-01-31T00:00:00,1000000.0,1000000.0,0
2017-02-01T00:00:00,1000000.0,1000000.0,0
2017-02-02T00:00:00,1000000.0,1000000.0,0
2017-02-03T00:00:00,1000000.0,1000000.0,0
2017-02-06T00:00:00,1000000.0,1000000.0,0
2017-02-07T00:00:00,1000000.0,1000000.0,0
2017-02-08T00:00:00,1000000.0,1000000.0,0
2017-02-09T00:00:00,1000000.0,1000000.0,0
2017-02-10T00:00:00,1000000.0,1000000.0,0
2017-02-13T00:00:00,1000000.0,1000000.0,0
2017-02-14T00:00:00,1000000.0,1000000.0,0
2017-02-15T00:00:00,1000000.0,1000000.0,0
2017-02-16T00:00:00,1000000.0,1000000.0,0
2017-02-17T00:00:00,1000000.0,1000000.0,0
2017-02-20T00:00:00,1000000.0,1000000.0,0
2017-02-21T00:00:00,1000000.0,1000000.0,0
2017-02-22T00:00:00,1000000.0,1000000.0,0
2017-02-23T00:00:00,1000000.0,1000000.0,0
2017-02-27T00:00:00,1000000.0,1000000.0,0
2017-02-28T00:00:00,1000000.0,1000000.0,0
2017-03-01T00:00:00,1000000.0,1000000.0,0
2017-03-02T00:00:00,1000000.0,1000000.0,0
2017-03-03T00:00:00,1000000.0,1000000.0,0
2017-03-06T00:00:00,1000000.0,1000000.0,0
2017-03-07T00:00:00,1000000.0,1000000.0,0
2017-03-08T00:00:00,1000000.0,1000000.0,0
2017-03-09T00:00:00,1000000.0,1000000.0,0
2017-03-10T00:00:00,1000000.0,1000000.0,0
2017-03-14T00:00:00,1000000.0,1000000.0,0
2017-03-15T00:00:00,1000000.0,1000000.0,0
2017-03-16T00:00:00,1000000.0,1000000.0,0
2017-03-17T00:00:00,1000000.0,1000000.0,0
2017-03-20T00:00:00,1000000.0,1000000.0,0
2017-03-21T00:00:00,1000000.0,1000000.0,0
2017-03-22T00:00:00,1000000.0,1000000.0,0
2017-03-23T00:00:00,1000000.0,1000000.0,0
2017-03-24T00:00:00,1000000.0,1000000.0,0
2017-03-27T00:00:00,1000000.0,1000000.0,0
2017-03-28T00:00:00,1000000.0,1000000.0,0
2017-03-29T00:00:00,1000000.0,1000000.0,0
2017-03-30T00:00:00,1000000.0,1000000.0,0
2017-03-31T00:00:00,1000000.0,1000000.0,0
2017-04-03T00:00:00,1000000.0,1000000.0,0
2017-04-05T00:00:00,1000000.0,1000000.0,0
2017-04-06T00:00:00,1000000.0,1000000.0,0
2017-04-07T00:00:00,1000000.0,1000000.0,0
2017-04-10T00:00:00,1000000.0,1000000.0,0
2017-04-11T00:00:00,1000000.0,1000000.0,0
2017-04-12T00:00:00,1000000.0,1000000.0,0
2017-04-13T00:00:00,1000000.0,1000000.0,0
2017-04-17T00:00:00,1000000.0,1000000.0,0
2017-04-18T00:00:00,1000000.0,1000000.0,0
2017-04-19T00:00:00,1000000.0,1000000.0,0
2017-04-20T00:00:00,1000000.0,1000000.0,0
2017-04-21T00:00:00,1000000.0,1000000.0,0
2017-04-24T00:00:00,1000000.0,1000000.0,0
2017-04-25T00:00:00,1000000.0,1000000.0,0
2017-04-26T00:00:00,1000000.0,1000000.0,0
2017-04-27T00:00:00,1000000.0,1000000.0,0
2017-04-28T00:00:00,1000000.0,1000000.0,0
2017-05-02T00:00:00,1000000.0,1000000.0,0
2017-05-03T00:00:00,1000000.0,1000000.0,0
2017-05-04T00:00:00,1000000.0,1000000.0,0
2017-05-05T00:00:00,1000000.0,1000000.0,0
2017-05-08T00:00:00,1000000.0,1000000.0,0
2017-05-09T00:00:00,1000000.0,1000000.0,0
2017-05-10T00:00:00,1000000.0,1000000.0,0
2017-05-11T00:00:00,1000000.0,1000000.0,0
2017-05-12T00:00:00,1000000.0,1000000.0,0
2017-05-15T00:00:00,1000000.0,1000000.0,0
2017-05-16T00:00:00,1000000.0,1000000.0,0
2017-05-17T00:00:00,1000000.0,1000000.0,0
2017-05-18T00:00:00,1000000.0,1000000.0,0
2017-05-19T00:00:00,1000000.0,1000000.0,0
2017-05-22T00:00:00,1000000.0,1000000.0,0
2017-05-23T00:00:00,1000000.0,1000000.0,0
2017-05-24T00:00:00,1000000.0,1000000.0,0
2017-05-25T00:00:00,1000000.0,1000000.0,0
2017-05-26T00:00:00,1000000.0,1000000.0,0
2017-05-29T00:00:00,1000000.0,1000000.0,0
2017-05-30T00:00:00,1000000.0,1000000.0,0
2017-05-31T00:00:00,1000000.0,1000000.0,0
2017-06-01T00:00:00,1000000.0,1000000.0,0
2017-06-02T00:00:00,999549.5843493358,800162.9714063053,2
2017-06-05T00:00:00,1000848.9705090878,700170.7036964284,3
2017-06-06T00:00:00,996756.7940552771,500068.3123073151,5
2017-06-07T00:00:00,999995.7704740007,597478.2518302867,4
2017-06-08T00:00:00,995529.2209576147,497897.65018224786,5
2017-06-09T00:00:00,998563.4363366268,496081.71319972485,5
2017-06-12T00:00:00,992408.7953213498,496058.63428009,5
2017-06-13T00:00:00,989467.0077884255,592746.7658145486,4
2017-06-14T00:00:00,988375.2818077795,493675.4031456701,5
2017-06-15T00:00:00,988472.3517540685,493675.4031456701,5
2017-06-16T00:00:00,988622.3733642898,394791.1303222976,6
2017-06-19T00:00:00,996719.6909912429,394791.1303222976,6
2017-06-20T00:00:00,996620.2929706415,195227.41879461607,8
2017-06-21T00:00:00,999032.8387470087,195227.41879461607,8
2017-06-22T00:00:00,1001941.7713436119,399236.28207054053,6
2017-06-23T00:00:00,992872.8200957677,495620.9334990881,5
2017-06-27T00:00:00,989040.94944309,591392.5986893058,4
2017-06-28T00:00:00,987434.7297549477,394623.77838470845,6
2017-06-29T00:00:00,981579.5907233956,197536.5570718044,8
2017-06-30T00:00:00,986362.3992994317,296545.4530817031,7
2017-07-03T00:00:00,985276.666902606,395919.4457520161,6
2017-07-04T00:00:00,984514.4550845736,299251.2558608636,7
2017-07-05T00:00:00,987597.925058666,394732.7368949087,6
2017-07-06T00:00:00,989135.2244769728,492359.44727055193,5
2017-07-07T00:00:00,990201.5040343939,494414.7122329413,5
2017-07-10T00:00:00,990789.6588245906,596017.157672552,4
2017-07-11T00:00:00,987317.2036167659,596017.157672552,4
2017-07-12T00:00:00,992897.6008644991,496771.8918419772,5
2017-07-13T00:00:00,998050.6661990981,598396.5351566176,4
2017-07-14T00:00:00,999104.1575992868,298390.84787638637,7
2017-07-17T00:00:00,1004337.3517705414,401389.4726659271,6
2017-07-18T00:00:00,999570.1638364214,502137.1383847614,5
2017-07-19T00:00:00,1004209.864594271,401676.3895118736,6
2017-07-20T00:00:00,1000711.2282341026,401676.3895118736,6
2017-07-21T00:00:00,1010659.2103170943,302229.79850526573,7
2017-07-24T00:00:00,1011017.5454721961,202532.34647469845,8
2017-07-25T00:00:00,1015872.8374260024,253.170182044807,10
2017-07-26T00:00:00,1020039.9194111797,105046.41564988825,9
2017-07-27T00:00:00,1013374.2908378834,107308.37402880135,9
2017-07-28T00:00:00,1020953.4098506504,6891.523002200614,10
2017-07-31T00:00:00,1027941.845530677,101249.26014249354,9
2017-08-01T00:00:00,1025912.5919645448,104597.8449094913,9
2017-08-02T00:00:00,1023015.683857805,2189.682759172254,10
2017-08-03T00:00:00,1014959.1844223802,2189.682759172254,10
2017-08-04T00:00:00,1018119.9786776258,202888.97663294815,8
2017-08-07T00:00:00,1017885.9323187667,200994.94580753607,8
2017-08-08T00:00:00,1007205.653488996,202696.55586326338,8
2017-08-09T00:00:00,999920.4594304248,300486.6284825488,7
2017-08-10T00:00:00,1003008.4676760077,195394.83971580258,8
2017-08-11T00:00:00,993403.8995053935,97360.31704689727,9
2017-08-14T00:00:00,998623.3135629183,492260.5733895786,5
2017-08-16T00:00:00,995383.515767036,198876.20783432687,8
2017-08-17T00:00:00,992225.0431735829,190951.6657932118,8
2017-08-18T00:00:00,985197.3968801564,297902.37469387706,7
2017-08-21T00:00:00,992125.7381270633,391634.36123784515,6
2017-08-22T00:00:00,989661.998999236,490464.8380834191,5
2017-08-23T00:00:00,990300.4585629146,292051.66767156124,7
2017-08-24T00:00:00,983495.9183240541,395168.4013433552,6
2017-08-28T00:00:00,987622.8842693483,490864.8161988512,5
2017-08-29T00:00:00,986744.5692573485,394906.89774828317,6
2017-08-30T00:00:00,997311.0957737782,295002.34835223726,7
2017-08-31T00:00:00,995580.9692247953,397877.6778274245,6
2017-09-01T00:00:00,1000492.4382331485,396262.1421818469,6
2017-09-04T00:00:00,996221.672123848,399641.5785788025,6
2017-09-05T00:00:00,998577.19790939,599182.3300342053,4
2017-09-06T00:00:00,1002620.8665107811,398517.77642185136,6
2017-09-07T00:00:00,996483.9035385061,500623.09273119265,5
2017-09-08T00:00:00,995481.4932056437,397354.6977429282,6
2017-09-11T00:00:00,994229.1052520158,493883.5185142759,5
2017-09-12T00:00:00,990971.7874176372,298560.06914831424,7
2017-09-13T00:00:00,997368.1134520671,396097.2726241503,6
2017-09-14T00:00:00,994412.8429828419,399966.6803470638,6
2017-09-15T00:00:00,993806.6071848673,101541.54815626683,9
2017-09-18T00:00:00,998791.6196279909,197758.9702681806,8
2017-09-19T00:00:00,998861.8049917604,197758.9702681806,8
2017-09-20T00:00:00,997601.8245840456,197758.9702681806,8
2017-09-21T00:00:00,996929.939064258,200103.00491440872,8
2017-09-22T00:00:00,988537.2137827402,98863.03909334002,9
2017-09-25T00:00:00,986324.4798922183,95643.1025976769,9
2017-09-26T00:00:00,990574.7855915274,63.107513898896286,10
2017-09-27T00:00:00,985369.7984066667,296531.15261282114,7
2017-09-28T00:00:00,985065.025662776,299638.6849836764,7
2017-09-29T00:00:00,981524.4907619129,389577.77866862866,6
2017-10-03T00:00:00,981958.8494197498,389577.77866862866,6
2017-10-04T00:00:00,978717.6040084189,291816.7034690897,7
2017-10-05T00:00:00,979020.3332175196,294301.52671810734,7
2017-10-06T00:00:00,979706.0056723536,294301.52671810734,7
2017-10-09T00:00:00,976167.9936776176,101881.23688371097,9
2017-10-10T00:00:00,977900.3178751309,388820.6960985984,6
2017-10-11T00:00:00,980356.9563166157,391069.2031466505,6
2017-10-12T00:00:00,985659.0222853165,490787.23767914454,5
2017-10-13T00:00:00,982918.7562931818,591082.3109509258,4
2017-10-16T00:00:00,978173.0395865126,493436.98648668826,5
2017-10-17T00:00:00,975861.6286850179,393297.14672166813,6
2017-10-18T00:00:00,978589.4312475437,389774.30710279726,6
2017-10-19T00:00:00,982053.626748237,390671.11452102347,6
2017-10-23T00:00:00,990082.1547801599,392559.39713058324,6
2017-10-24T00:00:00,981612.7802029208,495475.3401680322,5
2017-10-25T00:00:00,982011.180936287,593670.0199132798,4
2017-10-26T00:00:00,984003.3147750677,294211.0998409484,7
2017-10-27T00:00:00,985850.9255665647,99394.98838606948,9
2017-10-30T00:00:00,985012.4002122746,294047.8746702453,7
2017-10-31T00:00:00,987226.7222372388,395227.5383242377,6
2017-11-01T00:00:00,993250.260918269,395227.5383242377,6
2017-11-02T00:00:00,992525.5721666109,199600.7601713344,8
2017-11-03T00:00:00,994413.7101976167,199600.7601713344,8
2017-11-06T00:00:00,992763.2514423549,103056.1488434407,9
2017-11-07T00:00:00,973868.8719250998,13935.77700135643,10
2017-11-08T00:00:00,976028.1544661352,192586.91775654047,8
2017-11-09T00:00:00,980366.3232127884,294441.02365224145,7
2017-11-10T00:00:00,988380.2736860365,93696.28149974173,9
2017-11-13T00:00:00,982017.9981308108,296176.9730465668,7
2017-11-14T00:00:00,994078.5641586066,100485.96020931148,9
2017-11-15T00:00:00,989838.260827484,199174.8498026883,8
2017-11-16T00:00:00,1000157.7146259862,100794.10768172226,9
2017-11-17T00:00:00,1001249.0197126704,299980.81213669246,7
2017-11-20T00:00:00,1006407.2716110193,305492.98016510747,7
2017-11-21T00:00:00,1010138.7187066782,505981.50368441147,5
2017-11-22T00:00:00,1009861.266794839,610511.2363734023,4
2017-11-23T00:00:00,1007399.9885194193,408970.27555708896,6
2017-11-24T00:00:00,1007303.5583804725,505477.01062505133,5
2017-11-27T00:00:00,1012138.8831579247,604592.895364956,4
2017-11-28T00:00:00,1009569.0048625839,708029.9016521347,3
2017-11-29T00:00:00,1006215.3472709985,506092.38924434717,5
2017-11-30T00:00:00,996733.8429527612,506092.38924434717,5
2017-12-01T00:00:00,991731.9918251422,300730.89595059043,7
2017-12-04T00:00:00,992572.208943079,199900.4357842866,8
2017-12-05T00:00:00,996198.0282826027,195075.11848898363,8
2017-12-06T00:00:00,988166.2073914906,93241.63088034226,9
2017-12-07T00:00:00,996345.7063350073,197793.30684107094,8
2017-12-08T00:00:00,996359.6467952124,197793.30684107094,8
2017-12-11T00:00:00,998342.9538103499,200086.38032044168,8
2017-12-12T00:00:00,995502.8771136452,400361.24712402106,6
2017-12-13T00:00:00,990885.9934161354,400361.24712402106,6
2017-12-14T00:00:00,994637.7703784157,400361.24712402106,6
2017-12-15T00:00:00,990437.3507314007,394905.3144307415,6
2017-12-18T00:00:00,1001095.4314871996,197432.53361427496,8
2017-12-19T00:00:00,980070.2234207478,584991.7140060749,4
2017-12-20T00:00:00,981106.5319678357,486810.0295264295,5
2017-12-21T00:00:00,980645.6047980359,486810.0295264295,5
2017-12-22T00:00:00,986090.5656621692,489079.03674676403,5
2017-12-26T00:00:00,986817.2960393665,489079.03674676403,5
2017-12-27T00:00:00,984510.1704137562,489079.03674676403,5
2017-12-28T00:00:00,983521.7666509388,489079.03674676403,5
2017-12-29T00:00:00,984362.6857440396,390717.01953005046,6
2018-01-01T00:00:00,979924.7870634993,292708.11076345056,7
2018-01-02T00:00:00,978103.7619919988,389595.02624370763,6
2018-01-03T00:00:00,977614.7241502019,389595.02624370763,6
2018-01-04T00:00:00,986750.7763853947,291164.542521564,7
2018-01-05T00:00:00,991570.4259008324,293546.1632207785,7
2018-01-08T00:00:00,992959.7795723476,497400.07759938616,5
2018-01-09T00:00:00,989812.9178861604,302072.2185148225,7
2018-01-10T00:00:00,988436.5564185979,203428.0600501896,8
2018-01-11T00:00:00,992525.5400451886,205855.9284042585,8
2018-01-12T00:00:00,995121.5760224261,106258.70034341012,9
2018-01-15T00:00:00,997569.539317409,106258.70034341012,9
2018-01-16T00:00:00,992350.1738279132,110431.51747110185,9
2018-01-17T00:00:00,999596.7297856101,198135.2173191796,8
2018-01-18T00:00:00,989401.0772443877,395655.58876477357,6
2018-01-19T00:00:00,996990.5100672692,292233.7615321131,7
2018-01-22T00:00:00,992973.1711038698,492574.7186502565,5
2018-01-23T00:00:00,1006117.7333220062,293083.56988511654,7
2018-01-24T00:00:00,1004831.320314715,197224.73857338214,8
2018-01-25T00:00:00,1012545.8740440618,202018.66872942544,8
2018-01-29T00:00:00,1005399.3574934938,101986.12784871839,9
2018-01-30T00:00:00,993376.2630905436,16327.934873990875,10
2018-01-31T00:00:00,986876.4884767297,295445.13227555767,7
2018-02-01T00:00:00,986505.9451191984,292860.8857777677,7
2018-02-02T00:00:00,975541.0497337995,206135.1340080914,8
2018-02-05T00:00:00,990187.5159438291,398389.43050986907,6
2018-02-06T00:00:00,999093.8565428918,396180.91107780393,6
2018-02-07T00:00:00,984559.12440689,4566.146371916926,10
2018-02-08T00:00:00,1000858.41951847,4463.549616055272,10
2018-02-09T00:00:00,990675.0657619034,105703.62260204236,9
2018-02-12T00:00:00,993050.5822291522,201548.11055061425,8
2018-02-14T00:00:00,989327.4370450529,198301.21231475723,8
2018-02-15T00:00:00,987133.9664758383,395609.0108800643,6
2018-02-16T00:00:00,988979.698420463,194098.60052885153,8
2018-02-19T00:00:00,999268.1077177601,298171.17690225947,7
2018-02-20T00:00:00,994205.9606677816,403817.0685753155,6
2018-02-21T00:00:00,993831.2126602243,404807.65148762555,6
2018-02-22T00:00:00,994881.8734903223,400886.69833456917,6
2018-02-23T00:00:00,987763.5100525556,206156.47145244258,8
2018-02-26T00:00:00,990718.3726404449,303664.6381417219,7
2018-02-27T00:00:00,987491.2910394758,592401.1294336409,4
2018-02-28T00:00:00,982467.8343404824,491157.9515890176,5
2018-03-01T00:00:00,980532.7466220959,489251.33042336546,5
2018-03-05T00:00:00,978172.2635288342,489251.33042336546,5
2018-03-06T00:00:00,980751.9463697511,584869.2415443503,4
2018-03-07T00:00:00,973545.2794180333,589624.2980490149,4
2018-03-08T00:00:00,977859.304489124,392516.903889889,6
2018-03-09T00:00:00,987402.3197568776,296232.8163569063,7
2018-03-12T00:00:00,989730.0162606805,403333.7637914954,6
2018-03-13T00:00:00,984105.9322604233,502621.53865995945,5
2018-03-14T00:00:00,983543.8503921194,492766.2279708546,5
2018-03-15T00:00:00,984109.464467476,300073.15334076696,7
2018-03-16T00:00:00,973301.5430951101,303306.3202099783,7
2018-03-19T00:00:00,977897.2187061931,295603.4427907768,7
2018-03-20T00:00:00,979905.7459633028,295092.93890469807,7
2018-03-21T00:00:00,984701.3676106152,196692.1160711146,8
2018-03-22T00:00:00,989306.4143938909,198989.6339466142,8
2018-03-23T00:00:00,983294.3516431832,400586.67798454175,6
2018-03-26T00:00:00,972609.3793918578,295046.07983019325,7
2018-03-27T00:00:00,978901.4189323412,399560.49071355455,6
2018-03-28T00:00:00,974233.0629876596,489377.25064697606,5
2018-04-02T00:00:00,984892.0923486253,289236.6744557888,7
2018-04-03T00:00:00,980017.953146254,351.44067133592034,10
2018-04-04T00:00:00,974175.8428616083,100562.96860080153,9
2018-04-05T00:00:00,974945.460029812,195181.7163689807,8
2018-04-06T00:00:00,980354.776878114,28.967282709403662,10
2018-04-09T00:00:00,975450.7097372263,6445.791111979983,10
2018-04-10T00:00:00,964735.83053633,105796.84022771857,9
2018-04-11T00:00:00,970213.9624682359,99802.52888564956,9
2018-04-12T00:00:00,979118.4982556223,194400.80123767222,8
2018-04-13T00:00:00,979357.5598098703,197535.56947221805,8
2018-04-16T00:00:00,979233.937539184,103062.25672553528,9
2018-04-17T00:00:00,970843.4825030261,195651.47122978268,8
2018-04-18T00:00:00,963648.522967418,198827.92942301818,8
2018-04-19T00:00:00,964785.7060839038,286885.63691874023,7
2018-04-20T00:00:00,969443.9637743335,286885.63691874023,7
2018-04-23T00:00:00,968880.6239226004,383299.5055062653,6
2018-04-24T00:00:00,976598.592579676,386489.8531153671,6
2018-04-25T00:00:00,978507.8388449515,389247.2999726838,6
2018-04-26T00:00:00,989074.4265886635,192960.80484638107,8
2018-04-27T00:00:00,987270.3733475573,297760.09624919813,7
2018-04-30T00:00:00,987358.3366541861,97245.86816032244,9
2018-05-02T00:00:00,999289.1828705192,393657.75321027375,6
2018-05-03T00:00:00,988354.087826407,200886.4620939852,8
2018-05-04T00:00:00,990144.6127408561,203023.6468593347,8
2018-05-07T00:00:00,985281.1349649698,490753.3639555189,5
2018-05-08T00:00:00,979668.9842631888,392653.15383601334,6
2018-05-09T00:00:00,984942.898340607,489449.0099739077,5
2018-05-10T00:00:00,986351.328697744,292209.55104881816,7
2018-05-11T00:00:00,991316.3371061891,392723.0800718874,6
2018-05-14T00:00:00,990461.0529687336,293841.8626305988,7
2018-05-15T00:00:00,995326.6095891559,495399.8212895953,5
2018-05-16T00:00:00,992791.0761622335,497520.5738734151,5
2018-05-17T00:00:00,988401.8423687957,598186.4885479949,4
2018-05-18T00:00:00,990443.0818358723,496642.79622185853,5
2018-05-21T00:00:00,984916.3789410017,493940.635635112,5
2018-05-22T00:00:00,977928.2230959826,590464.1470416798,4
2018-05-23T00:00:00,978676.9826802146,491737.82644068106,5
2018-05-24T00:00:00,975852.5748454494,687100.7275125697,3
2018-05-25T00:00:00,977506.2709552691,684784.6684849696,3
2018-05-28T00:00:00,974599.7071124957,684784.6684849696,3
2018-05-29T00:00:00,973511.0993317448,682404.1649445378,3
2018-05-30T00:00:00,975047.7285151687,584745.731170198,4
2018-05-31T00:00:00,978808.8093810811,389099.81189259177,6
2018-06-01T00:00:00,970720.634169076,196156.10767062136,8
2018-06-04T00:00:00,969275.6159388303,191299.24401337924,8
2018-06-05T00:00:00,970631.5084543895,385470.5376519855,6
2018-06-06T00:00:00,972873.1257581866,287182.699328341,7
2018-06-07T00:00:00,972437.7190211129,290561.63905733183,7
2018-06-08T00:00:00,973965.1747035176,193511.27261144048,8
2018-06-11T00:00:00,977602.8541773945,193511.27261144048,8
2018-06-12T00:00:00,981819.7308097306,193519.58941563132,8
2018-06-13T00:00:00,976885.9084374754,196359.85481193085,8
2018-06-14T00:00:00,981960.3310045969,195213.76472951614,8
2018-06-15T00:00:00,986876.1080839109,96241.688812004,9
2018-06-18T00:00:00,979947.7801298082,203447.8928366924,8
2018-06-19T00:00:00,972907.7914732414,393590.66517624434,6
2018-06-20T00:00:00,977422.1997142736,489266.35048636835,5
2018-06-21T00:00:00,973593.1802439024,486218.83359664096,5
2018-06-22T00:00:00,974790.7689389287,486475.34663707024,5
2018-06-25T00:00:00,977534.0595726216,486639.8317446048,5
2018-06-26T00:00:00,973632.614305898,486639.8317446048,5
2018-06-27T00:00:00,978084.0568603734,583449.8615640949,4
2018-06-28T00:00:00,979455.425850009,485850.7317814935,5
2018-06-29T00:00:00,971677.6938009758,197249.7504212623,8
2018-07-02T00:00:00,972815.6252514292,292373.6022930272,7
2018-07-03T00:00:00,972073.3020479524,385953.9351655248,6
2018-07-04T00:00:00,974531.8007223415,288375.61612293706,7
2018-07-05T00:00:00,971757.8843730169,482154.46929723304,5
2018-07-06T00:00:00,973742.3624449678,381931.2220401622,6
2018-07-09T00:00:00,975111.6369272937,284255.473955391,7
2018-07-10T00:00:00,971972.6298758487,484012.1002886506,5
