date,return_pct
2016-12-31,
2017-12-31,-0.015637314255960377
2018-12-31,0.036736944606577504
2019-12-31,-0.002211250548329491
2020-12-31,0.33557682211509254
2021-12-31,1.1412235910623294
2022-12-31,0.3996042441798575
2023-12-31,0.4809353277063426
2024-12-31,1.2030398299520013
2025-12-31,0.0814510878510275
2026-12-31,0.2845229478390643
