trade_id,symbol,signal_date,direction,probability,intended_entry,actual_entry,entry_execution_type,target,stop,entry_date,exit_date,exit_price,quantity,position_value,risk_amount,gross_pnl,slippage_cost,transaction_cost,net_pnl,pnl,costs,return_pct,bars_in_position,status,portfolio_equity_before
1244,APOLLOTYRE,2021-02-01T00:00:00,LONG,0.68975,213.6999969482422,213.6999969482422,NORMAL,220.11099685668947,207.2889970397949,2021-03-18T00:00:00,2021-03-19T00:00:00,225.6999969482422,825,176302.4974822998,5289.074924469006,9900.0,0.0,618.1622779030608,9281.83772209694,9281.83772209694,618.1622779030608,5.264722766067909,0,EXECUTED,1757311.8392189548
4608,BANKINDIA,2021-02-16T00:00:00,LONG,0.6425,69.5999984741211,69.5999984741211,NORMAL,71.68799842834473,68.48199851989746,2021-03-18T00:00:00,2021-03-19T00:00:00,68.48199851989746,2541,176853.5961227417,2840.8378836822553,-2840.8378836822553,0.0,599.2471896431794,-3440.0850733254347,-3440.0850733254347,599.2471896431794,-1.9451598094380351,0,EXECUTED,1757311.8392189548
8971,FEDERALBNK,2021-02-01T00:00:00,LONG,0.611,77.19999694824219,77.19999694824219,NORMAL,79.51599685668945,74.88399703979492,2021-03-18T00:00:00,2021-03-19T00:00:00,81.0,2287,176556.39302062988,5296.6917906189,8690.606979370117,0.0,617.0551373806686,8073.551841989449,8073.551841989449,617.0551373806686,4.572789296304942,0,EXECUTED,1757311.8392189548
13429,ICICIBANK,2021-02-26T00:00:00,LONG,0.6965,573.3031616210938,573.3031616210938,NORMAL,590.5022564697266,556.1040667724609,2021-03-15T00:00:00,2021-03-19T00:00:00,556.1040667724609,309,177150.67694091797,5314.520308227552,-5314.520308227552,0.0,596.2238099833387,-5910.7441182108905,-5910.7441182108905,596.2238099833387,-3.336563100000007,0,EXECUTED,1757311.8392189548
16175,IOC,2021-03-01T00:00:00,LONG,0.53975,67.13333129882812,67.13333129882812,NORMAL,69.14733123779297,65.11933135986328,2021-03-09T00:00:00,2021-03-19T00:00:00,65.11933135986328,2599,174479.5280456543,5234.385841369629,-5234.385841369629,0.0,587.2337084558235,-5821.619549825453,-5821.619549825453,587.2337084558235,-3.3365631,0,EXECUTED,1757311.8392189548
21298,MAHABANK,2021-02-16T00:00:00,LONG,0.712,19.049999237060547,19.049999237060547,NORMAL,19.621499214172363,18.47849925994873,2021-03-18T00:00:00,2021-03-19T00:00:00,21.0,9273,176650.64292526245,5299.519287757875,18082.35707473755,0.0,632.7071167856952,17449.649957951853,17449.649957951853,632.7071167856952,9.87805629744267,0,EXECUTED,1757311.8392189548
25899,PNB,2021-02-12T00:00:00,LONG,0.6267499999999999,38.79999923706055,38.79999923706055,NORMAL,39.96399921417236,37.63599925994873,2021-03-17T00:00:00,2021-03-19T00:00:00,37.63599925994873,4546,176384.79653167725,5291.543895950307,-5291.543895950307,0.0,593.6461391357054,-5885.190035086012,-5885.190035086012,593.6461391357054,-3.3365630999999936,0,EXECUTED,1757311.8392189548
35834,WIPRO,2021-01-07T00:00:00,LONG,0.6,203.375,203.375,NORMAL,209.47625,197.27375,2021-03-18T00:00:00,2021-03-19T00:00:00,211.625,866,176122.75,5283.682499999994,7144.5,0.0,613.0507095,6531.4492905,6531.4492905,613.0507095,3.7084642901044864,0,EXECUTED,1757311.8392189548
6960,BPCL,2021-02-23T00:00:00,LONG,0.636,217.625,217.625,NORMAL,224.15375,211.09625,2021-03-17T00:00:00,2021-03-22T00:00:00,211.09625,794,172794.25,5183.827500000002,-5183.827500000002,0.0,581.56168442175,-5765.389184421752,-5765.389184421752,581.56168442175,-3.3365631000000016,0,EXECUTED,1859698.1048236801
9559,GAIL,2021-03-17T00:00:00,LONG,0.636,90.63333129882812,90.63333129882812,NORMAL,93.35233123779297,89.49866271972655,2021-03-19T00:00:00,2021-03-22T00:00:00,89.49866271972655,1928,174741.06274414062,2187.64102050783,-2187.64102050783,0.0,593.0999464083677,-2780.740966916198,-2780.740966916198,593.0999464083677,-1.5913494648866906,0,EXECUTED,1859698.1048236801
